,start,end,x_ksm,y_ksm,z_ksm,duration,Range (RS),LocalTime (hr),Latitute (deg)
2433,2009-05-18 09:03:00.000,2009-05-18 11:00:00.000,-6.773172155677787,15.876167313258788,18.484543952433103,7020.0,25.29045105842256,19.453611111111112,53.25352574915876
2434,2009-05-19 08:50:59.000,2009-05-19 13:09:00.000,-11.533920882401455,16.221844424065633,14.51691172558847,15481.0,24.63575234265464,20.309166666666663,42.64964717935166
2435,2009-05-21 14:56:59.000,2009-05-21 21:12:00.000,-17.856584538930857,11.727931457008468,1.4803804171343864,22501.0,21.41479660972077,21.776666666666667,6.1563900347696165
2436,2009-05-23 10:57:00.000,2009-05-23 20:39:00.000,-12.72684777969329,1.5671546938889662,-8.922749286580336,34920.0,15.62191035287401,23.538611111111116,-39.249890761789565
2437,2009-05-23 22:00:00.000,2009-05-24 16:39:00.000,-9.380247125656044,-1.5381909665475757,-10.469468956414524,67140.0,14.140892751777535,0.6066666666666667,-52.38560348469022
2438,2009-05-24 23:05:59.000,2009-05-25 02:09:00.000,1.0568407253442766,-7.346539199359035,-9.679191182800547,10981.0,12.197347764152212,6.441666666666667,-58.174989749033045
2439,2009-05-25 11:00:00.000,2009-05-26 01:30:00.000,6.165826113961629,-8.443839343280361,-6.762051074589224,52200.0,12.451552885407256,8.366666666666667,-39.22236937446056
2440,2009-05-26 04:18:00.000,2009-05-26 11:05:59.000,11.75272107495675,-7.69767340268345,-0.7618939760264394,24479.0,14.069865347998826,9.782222222222224,-5.022707101173442
2441,2009-05-26 18:54:00.000,2009-05-26 21:21:00.000,14.331647714756055,-5.570572448562032,4.583224689526784,8820.0,16.044729732196764,10.592222222222222,18.82619923628541
2442,2009-05-27 00:00:00.000,2009-05-27 07:48:00.000,14.82037668223303,-4.642858900806201,6.35287264286851,28080.0,16.779710801815956,10.849444444444446,25.40531900257836
2443,2009-05-27 11:30:00.000,2009-05-27 17:39:00.000,15.28012647047703,-2.368201745422755,10.041376891836745,22140.0,18.436916617067755,11.420277777777777,37.36231581949671
2444,2009-05-28 01:15:00.000,2009-05-28 04:36:00.000,14.892905389525472,0.4940828666386156,13.831935578025378,12060.0,20.33138437625699,12.125,47.611729314555625
2445,2009-05-28 09:03:00.000,2009-05-28 15:33:00.000,14.32229745804665,2.120830985420593,15.67218263121532,23400.0,21.336434495286618,12.55,51.967847313735454
2446,2009-05-28 19:42:00.000,2009-05-29 01:18:00.000,13.22524019255261,4.289452141924461,17.83069483019443,20160.0,22.61061821260294,13.168888888888889,56.58750784127517
2447,2009-05-29 06:15:00.000,2009-05-30 11:21:00.000,11.850894558121428,6.3464828127555055,19.58191309566548,104760.0,23.75232338964987,13.827777777777778,59.892326536048536
2448,2009-05-30 12:18:00.000,2009-05-30 21:18:00.000,6.896477122889693,11.51024054564209,22.63599512523101,32400.0,26.31416556599441,15.831944444444444,63.732452118878186
2449,2009-05-31 01:06:00.000,2009-05-31 08:05:59.000,4.502363378832536,13.332107690508955,23.15126351209175,25199.0,27.09238589848984,16.6425,63.350208742875225
2450,2009-05-31 09:41:59.000,2009-06-01 10:48:00.000,2.8441416178909646,14.42669868926714,23.251190650667525,90361.0,27.51066417386557,17.143055555555556,62.57093879382629
2451,2009-06-01 11:00:00.000,2009-06-01 15:57:00.000,-2.113976179990412,16.950770184528107,22.510661160188768,17820.0,28.25822660761084,18.378888888888888,58.40984381888592
2452,2009-06-01 19:15:00.000,2009-06-02 01:42:00.000,-3.716837408354925,17.5515301738632,21.94739337430104,23220.0,28.347119213254988,18.710277777777776,56.56976898971146
2453,2009-06-02 05:56:59.000,2009-06-02 12:54:00.000,-5.756914301592189,18.150654064704213,21.00235869210565,25021.0,28.349380520291906,19.09722222222222,53.8842641941326
2454,2009-06-02 16:03:00.000,2009-06-03 02:00:00.000,-7.623541337748403,18.530391973642573,19.89188581491508,35820.0,28.234392688684053,19.425,51.05289819134581
2455,2009-06-03 03:33:00.000,2009-06-03 11:48:00.000,-9.653383272838724,18.73064909334796,18.3847203381956,29700.0,27.96467353616205,19.76222222222222,47.476461863983694
2456,2009-06-03 13:51:00.000,2009-06-03 23:36:00.000,-11.361225079146466,18.6971813632342,16.820775604436832,35100.0,27.597110685061143,20.03888888888889,43.9350573917002
2457,2009-06-03 23:48:00.000,2009-06-04 04:30:00.000,-12.889216818215008,18.464650587425343,15.128499463484388,16920.0,27.128338089888796,20.28888888888889,40.1786473340701
2458,2009-06-04 06:03:00.000,2009-06-04 07:45:00.000,-13.777318783120345,18.21290097694728,13.98046061524878,6120.0,26.776436541525275,20.439166666666665,37.63150506438306
2459,2009-06-04 08:18:00.000,2009-06-04 15:35:59.000,-14.082008623089187,18.1042789277251,13.548468472569166,26279.0,26.63886034172314,20.4925,36.67599393038551
2460,2009-06-04 16:26:59.000,2009-06-04 19:06:00.000,-15.112596682534765,17.609591977457413,11.929411756012906,9541.0,26.09212856295921,20.68166666666667,33.02945475720999
2461,2009-06-05 05:11:59.000,2009-06-05 17:00:00.000,-16.464242608232734,16.542794622694924,9.191153383004748,42481.0,25.08411128785172,20.97138888888889,26.66402506866267
2462,2009-06-07 18:06:00.000,2009-06-09 03:51:00.000,-15.018237563693043,5.332186879771267,-5.085890755759473,121500.0,16.728597108539773,22.703888888888887,-20.321114762733767
2463,2009-06-09 22:20:59.000,2009-06-10 00:41:59.000,6.041176787031745,-6.809160069963069,-3.8787995370459214,8460.0,9.89472403249016,8.751111111111111,-28.351759645994075
2464,2009-06-10 02:00:00.000,2009-06-10 06:30:00.000,7.540973174820661,-6.591384743736432,-2.410019497342505,16200.0,10.301496165164416,9.24611111111111,-17.336681782756234
2465,2009-06-11 19:15:00.000,2009-06-12 05:56:59.000,12.82393590229479,2.090340363461128,12.812937815257232,38519.0,18.248129501922357,12.6075,49.57257246852242
2466,2009-06-12 07:00:00.000,2009-06-12 15:15:00.000,12.06805828722893,4.85678248353488,15.725217545135132,29700.0,20.408548056100216,13.43388888888889,55.2500485445383
2467,2009-06-12 17:36:00.000,2009-06-12 20:33:00.000,11.000642254706966,7.203693626943019,17.85804923287157,10620.0,22.176953223799,14.16972222222222,58.36731387038148
2468,2009-06-13 03:18:00.000,2009-06-14 00:00:00.000,9.797992500632104,9.205517424516254,19.44699821657003,74520.0,23.64165704283,14.822222222222225,60.03461070177049
2469,2009-06-14 01:09:00.000,2009-06-14 12:09:00.000,6.5784158714197325,13.179176288650106,21.928973739918213,39600.0,26.41677747778269,16.153055555555554,60.97540619131512
2470,2009-06-14 15:54:00.000,2009-06-14 23:00:00.000,4.165818043843183,15.429385245889934,22.866648319243872,25560.0,27.898092665923848,16.911944444444444,60.15638753000303
2471,2009-06-15 03:06:00.000,2009-06-15 22:09:00.000,2.267600581137106,16.906821316893904,23.23204751977264,68580.0,28.82205147795565,17.41222222222222,59.027327005255245
2472,2009-06-15 22:51:00.000,2009-06-16 11:36:00.000,-1.1297957233885607,19.03610687979211,23.21864021497458,45900.0,30.04588252902368,18.156388888888888,56.293650391089976
2473,2009-06-16 12:12:00.000,2009-06-16 16:39:00.000,-3.4123292995288823,20.12061626717304,22.78613649728969,16020.0,30.58907005275526,18.578611111111112,54.040695832839454
2474,2009-06-16 22:15:00.000,2009-06-17 16:20:59.000,-5.100748683480196,20.75776264554442,22.24475491126032,65159.0,30.85014535205344,18.86277777777778,52.165594046340686
2475,2009-06-17 20:09:00.000,2009-06-18 04:18:00.000,-8.62730357376179,21.587213463354946,20.484384067687287,29340.0,30.98464365938096,19.406388888888888,47.579217754020455
2476,2009-06-18 10:03:00.000,2009-06-18 11:36:00.000,-10.71177157668535,21.71250191607644,18.97674112978985,5580.0,30.761851271888123,19.711388888888887,44.29600808569972
2477,2009-06-18 15:45:00.000,2009-06-18 17:03:00.000,-11.522490835709387,21.67284162387445,18.27393992741128,4680.0,30.600927103327894,19.830277777777777,42.8565327469643
2478,2009-06-18 21:41:59.000,2009-06-19 05:50:59.000,-12.337503071541768,21.5702160514517,17.493739848507282,29340.0,30.389457652841696,19.95083333333333,41.29038191597602
2479,2009-06-20 16:48:00.000,2009-06-20 18:03:00.000,-16.984462490110687,18.929390107644416,10.434600046444071,4500.0,27.48953717425257,20.77694444444444,27.3640975041857
2480,2009-06-20 18:51:00.000,2009-06-21 00:30:00.000,-17.13534215149413,18.71581081108764,10.040282319750023,20340.0,27.28935312581596,20.81638888888889,26.55076918527257
2481,2009-06-22 04:00:00.000,2009-06-22 06:06:00.000,-18.26689909484757,13.965726297710187,3.120620359804452,7560.0,23.20472764317485,21.502222222222223,10.21580020424778
2482,2009-06-22 13:18:00.000,2009-06-22 14:09:00.000,-18.012747334908127,12.160913787425711,1.0332467429501346,3060.0,21.75809020866164,21.730277777777776,4.124612150946126
2483,2009-06-23 00:15:00.000,2009-06-23 02:42:00.000,-17.068788489170174,9.626222899947846,-1.2696263524334392,8820.0,19.637200892242817,22.040000000000003,-3.7409807274639553
2484,2009-06-23 07:54:00.000,2009-06-23 15:18:00.000,-15.961743551535882,7.575301083260251,-2.7139089853834903,26640.0,17.87533903700812,22.31055555555556,-9.86807094627591
2485,2009-06-24 09:06:00.000,2009-06-24 20:33:00.000,-9.098083661016544,-0.338998953056381,-6.5179327829352,41220.0,11.197030604400926,0.1405555555555555,-40.573982680528026
2486,2009-06-24 20:48:00.000,2009-06-25 15:09:00.000,-3.2019129630946725,-4.000276097077421,-6.431246130828321,66060.0,8.22285730578957,3.374722222222222,-56.61971890458878
2487,2009-06-25 17:56:59.000,2009-06-26 00:06:00.000,8.007240502787107,-3.7119471611789945,1.4707421455747811,22141.0,8.947487616958686,10.345,10.788554900424517
2488,2009-06-26 04:54:00.000,2009-06-26 09:57:00.000,10.059399150707206,-0.4596315564996851,6.327284276531241,18180.0,11.892741431521104,11.826666666666666,36.91822640921528
2489,2009-06-26 13:09:00.000,2009-06-26 13:39:00.000,10.45173944719394,2.120099835161644,9.339548587511516,1800.0,14.176066048152098,12.755833333333332,46.41496635149866
2490,2009-06-26 14:56:59.000,2009-06-26 20:18:00.000,10.452427041386034,2.670734942186482,9.927282056362513,19261.0,14.660729354758956,12.944722222222222,47.84137377578993
2491,2009-06-26 22:18:00.000,2009-06-27 01:09:00.000,10.22803294860688,4.853289123529315,12.098732219886768,10260.0,16.56944159116058,13.671111111111111,52.11019587561695
2492,2009-06-27 01:48:00.000,2009-06-27 07:18:00.000,10.018348080895963,5.848192077386383,13.015847288888706,19800.0,17.43504888125262,13.99222222222222,53.47959965344443
2493,2009-06-27 11:18:00.000,2009-06-27 17:30:00.000,9.20984851540685,8.39707551639037,15.177777939046749,22320.0,19.63917335510124,14.786388888888888,55.77721512569225
2494,2009-06-27 20:18:00.000,2009-06-28 04:30:00.000,8.212443994769785,10.60448669249734,16.849024540731808,29520.0,21.53576101169323,15.438055555555556,56.68111436881424
2495,2009-06-28 09:21:00.000,2009-06-28 16:09:00.000,6.5125453742154,13.465895533096536,18.737950428376543,24480.0,23.97612095431161,16.229166666666664,56.72272165073417
2496,2009-06-28 17:15:00.000,2009-06-29 02:11:59.000,5.3884730273870725,15.015501144161792,19.620886448103988,32219.0,25.287943791194117,16.6325,56.30328747056019
2497,2009-06-29 07:39:00.000,2009-06-29 12:48:00.000,3.2307000293416377,17.508384849162685,20.80632163881674,18540.0,27.384009619554828,17.252777777777776,55.03623306387459
2498,2009-06-29 20:30:00.000,2009-06-30 00:00:00.000,1.241032509739287,19.395422284268864,21.46454115759897,12600.0,28.955985467284705,17.708333333333332,53.56708844577146
2499,2009-06-30 00:35:59.000,2009-07-01 08:50:59.000,0.6007327232635146,19.94073539905949,21.59788797915835,116100.0,29.401744390773427,17.83833333333333,53.05358913804882
2500,2009-07-01 16:51:00.000,2009-07-01 20:48:00.000,-5.600324628710569,23.742480731332225,21.415443608618244,14220.0,32.4605953762178,18.849166666666665,47.30649302834045
2501,2009-07-02 01:03:00.000,2009-07-02 05:18:00.000,-6.8094411881125465,24.20202312303656,21.076050669529987,15300.0,32.807107833013184,19.014166666666668,46.0136701718367
2502,2009-07-02 10:33:00.000,2009-07-02 16:42:00.000,-8.173561975240196,24.607082615963783,20.56877345330389,22140.0,33.09667765207406,19.194166666666668,44.46679049855542
2503,2009-07-02 17:11:59.000,2009-07-04 20:50:59.000,-9.10165726392754,24.810097754894493,20.143615388096656,185940.0,33.228697784610674,19.31416666666667,43.35084168262347
2504,2009-07-08 14:50:59.000,2009-07-08 16:36:00.000,-17.78988644002464,11.764228647759069,0.341351033344199,6301.0,21.33058029575597,21.767777777777777,1.656470366883959
2505,2009-07-10 04:42:00.000,2009-07-11 00:48:00.000,-8.998592961316028,0.0603941948179986,-4.813727676137404,72360.0,10.205405277705797,23.974444444444444,-32.78107739876587
2506,2009-07-11 07:15:00.000,2009-07-11 22:30:00.000,6.647617821023452,-1.556923323251436,2.301622330151934,54900.0,7.2050189645501215,11.123611111111112,21.966113598592173
2507,2009-07-11 23:45:00.000,2009-07-12 00:21:00.000,8.066965875860076,5.284375355051743,8.772286172193997,2160.0,13.036624027033808,14.2,47.801254230859016
2508,2009-07-12 05:36:00.000,2009-07-12 11:21:00.000,7.757683005943151,7.410590794661696,10.37708258756076,20700.0,14.925895101322418,14.8925,49.598544354874
2509,2009-07-12 11:45:00.000,2009-07-12 17:39:00.000,7.237657607832897,9.465068330427927,11.80248994221212,21240.0,16.771105359632962,15.4825,50.332981255508095
2510,2009-07-12 18:15:00.000,2009-07-13 20:05:59.000,6.546039486266107,11.445096818018015,13.082641037549354,93059.0,18.574077921849355,15.989999999999998,50.41820816265465
2511,2009-07-14 00:45:00.000,2009-07-14 05:24:00.000,2.4168004717238705,18.74687019914535,16.918746397649894,16740.0,25.36789400899728,17.485,47.66455844305997
2512,2009-07-14 08:11:59.000,2009-07-14 15:24:00.000,1.3177937288338404,20.130590714882462,17.46327452237181,25921.0,26.68226414466333,17.72583333333333,46.752663599426754
2513,2009-07-15 05:15:00.000,2009-07-15 06:54:00.000,-1.8092939588293224,23.34422439057627,18.43374413043924,5940.0,29.79982012854332,18.273888888888887,44.09738816905128
2514,2009-07-15 07:06:00.000,2009-07-15 08:45:00.000,-2.082388160070753,23.580256274745267,18.486169876957977,5940.0,30.03503459547891,18.315,43.86230753391136
2515,2009-07-15 09:45:00.000,2009-07-15 12:06:00.000,-2.4724975756495478,23.9061595126172,18.55303784036247,8460.0,30.361701533514427,18.3725,43.5254972082295
2516,2009-07-15 19:54:00.000,2009-07-16 03:51:00.000,-3.952031547511083,25.04776871577474,18.695402971933078,28620.0,31.50440228403692,18.578055555555554,42.23537221805003
2517,2009-07-16 04:54:00.000,2009-07-17 13:39:00.000,-5.239465405832029,25.90746831933108,18.702355147895297,117900.0,32.37942248611083,18.74388888888889,41.09138306259538
2518,2009-07-18 06:09:00.000,2009-07-18 12:30:00.000,-11.676831828448137,28.27526174630094,17.14853354395399,22860.0,35.07008741192135,19.48333333333333,34.72356329469691
2519,2009-07-19 05:30:00.000,2009-07-19 13:48:00.000,-14.25095450784215,28.125508906965063,15.61430901332101,29880.0,35.18438008014118,19.78111111111111,31.51119460875776
2520,2009-07-19 15:24:00.000,2009-07-19 22:06:00.000,-15.226066164670296,27.823584203053272,14.829063321760376,24120.0,35.01265553704963,19.90333333333333,30.07718420774648
2521,2009-07-19 23:15:00.000,2009-07-20 01:12:00.000,-15.944346231794697,27.48007308020428,14.157993089813758,7020.0,34.782543920534735,19.99944444444445,28.899891047598423
2522,2009-07-20 02:56:59.000,2009-07-20 12:48:00.000,-16.265002555731524,27.290653283940497,13.81835021025533,35461.0,34.64501215666505,20.044722222222223,28.33084217959171
2523,2009-07-20 14:54:00.000,2009-07-20 17:24:00.000,-17.217019966774448,26.531511961909462,12.6700818054068,9000.0,34.07165796489738,20.191388888888888,26.42038090802733
2524,2009-07-24 11:48:00.000,2009-07-24 15:12:00.000,-17.862063456465062,12.39094466491854,0.5594794430914884,12240.0,21.746306303809384,21.68305555555556,2.0897972287735147
2525,2009-07-24 15:41:59.000,2009-07-24 17:48:00.000,-17.421850571500308,11.394558927746788,-0.036346232291178,7561.0,20.81725658059153,21.7875,0.1501902162465319
2526,2009-07-25 17:00:00.000,2009-07-26 17:03:00.000,-12.07719548619098,3.427548919371875,-2.646173465976569,86580.0,12.830002978113354,22.94472222222222,-14.23457165415759
2527,2009-07-26 19:33:00.000,2009-07-28 01:18:00.000,4.130713008779035,-1.7538584540702815,0.5724410317177205,107100.0,4.52399139837867,10.466944444444444,8.644590960958851
2528,2009-07-28 01:18:00.000,2009-07-28 21:41:59.000,4.834986988597151,12.654696140170143,9.22426001582044,73439.0,16.389185654552964,16.596666666666664,39.85183044495011
2529,2009-07-29 01:51:00.000,2009-07-29 06:30:00.000,1.4237637322426728,19.71147667736617,12.01127172669826,16740.0,23.126609445834923,17.71638888888889,36.74235634371294
2530,2009-07-29 15:54:00.000,2009-07-29 16:45:00.000,-0.6557415043936405,22.68346632001682,12.940335621455864,3060.0,26.123206679269707,18.10305555555556,35.01925674986784
2531,2009-07-30 07:42:00.000,2009-07-30 16:12:00.000,-2.97347566028683,25.36024255497832,13.589102133689329,30600.0,28.92485361673402,18.439444444444444,33.2208937841186
2532,2009-07-30 19:06:00.000,2009-07-31 12:33:00.000,-4.604736426612842,26.91671793868606,13.862969114245487,62820.0,30.62507493561254,18.641388888888887,32.000756092275566
2533,2009-07-31 15:24:00.000,2009-07-31 23:30:00.000,-7.387453620209729,29.02944186963256,14.010061280455664,29160.0,33.06909105698626,18.946944444444444,29.94582602235737
2534,2009-08-03 09:03:00.000,2009-08-03 12:35:59.000,-14.945688970976189,31.12152142289079,12.293690438936435,12779.0,36.64774944114586,19.7075,23.69912708124725
2535,2009-08-03 13:39:00.000,2009-08-03 22:33:00.000,-15.376689209494115,31.02543509421438,12.07804605771836,32040.0,36.672869950455855,19.755,23.25527366850917
2536,2009-08-05 18:06:00.000,2009-08-05 20:18:00.000,-19.134737575436912,27.85213593524472,8.7746640486341,7920.0,34.91238157735131,20.29805555555556,17.744646780637197
2537,2009-08-07 18:54:00.000,2009-08-07 21:12:00.000,-20.09246201695476,21.219535406411502,4.543973622489892,8280.0,29.57403268153677,20.895555555555557,10.8670531920182
2538,2009-08-08 14:33:00.000,2009-08-08 17:39:00.000,-19.42251565268766,17.366947372515202,2.567984962999099,11160.0,26.1808999480308,21.21305555555556,6.948536921282139
2539,2009-08-10 22:06:00.000,2009-08-10 23:42:00.000,-9.067274745427882,0.7530093341578803,-1.695713854890163,5760.0,9.25515747267812,23.683333333333334,-12.89864261542044
2540,2009-08-11 04:15:00.000,2009-08-11 07:57:00.000,-5.590740236765281,-1.6775401250172963,-1.7335479343349192,13320.0,6.088982321099826,1.1133333333333335,-20.05477352438241
2541,2009-08-12 19:20:59.000,2009-08-12 20:11:59.000,2.9916596507855973,15.341122385350388,5.556397564686237,3060.0,16.588357887545364,17.265,23.596646735401563
2542,2009-08-14 09:09:00.000,2009-08-14 18:41:59.000,-2.665931129200711,25.29673866976457,7.513968620288441,34379.0,26.523421735113345,18.40194444444444,19.95813080546357
2543,2009-08-15 06:45:00.000,2009-08-15 10:15:00.000,-5.77870590881655,28.73636156530644,7.941317890539606,12600.0,30.368346149094407,18.759166666666665,18.41248079123109
2544,2009-08-19 00:41:59.000,2009-08-19 01:51:00.000,-16.093022319453027,33.17569420758124,7.1830076405633765,4141.0,37.56604387334051,19.726388888888888,13.389392329726412
2545,2009-08-19 08:18:00.000,2009-08-19 09:09:00.000,-16.73539499646508,32.978901352237315,6.976880626752523,3060.0,37.63453524846911,19.79527777777778,12.990494656918283
2546,2009-08-19 19:48:00.000,2009-08-20 07:57:00.000,-17.62978652721671,32.52562291782899,6.648944609105348,43740.0,37.58901413449128,19.898611111111112,12.378978269502538
2547,2009-08-24 16:42:00.000,2009-08-24 20:30:00.000,-19.327138973336357,16.99114956533477,1.3718268509719886,13680.0,25.770513641665755,21.245833333333334,3.5577993721550425
2548,2009-08-25 03:57:00.000,2009-08-25 11:09:00.000,-18.31451050838866,14.217367586716168,0.7043940567251422,25920.0,23.195926522664188,21.47888888888889,1.9277857596764885
2549,2009-08-25 13:26:59.000,2009-08-25 14:48:00.000,-17.11213610391147,11.59188144922206,0.1313680267502866,4861.0,20.66916000059173,21.72583333333333,0.2249620813739729
2550,2009-08-25 16:48:00.000,2009-08-25 19:48:00.000,-16.613513335983814,10.454678865719398,-0.0157678190888757,10800.0,19.62929912590744,21.854444444444447,-0.297054460085782
2551,2009-08-27 07:06:00.000,2009-08-27 10:00:00.000,-2.2328495287014767,-4.170989533125226,-1.009194495511503,10440.0,4.837483254031306,4.125555555555555,-14.841722846854086
2552,2009-08-27 19:54:00.000,2009-08-28 03:54:00.000,7.088547694380511,0.7823718731592378,0.9563008134698254,28800.0,7.195423921442086,12.42,9.670265246433296
2553,2009-08-28 07:39:00.000,2009-08-30 16:15:00.000,9.446304712030246,7.455359058221369,2.431975811128594,203760.0,12.27719665662495,14.554444444444446,14.194665773683983
2554,2009-08-31 21:24:00.000,2009-08-31 22:42:00.000,5.356763414371064,33.73803865268117,6.697864111401795,4680.0,34.81108372432776,17.402777777777775,13.598863209639106
2555,2009-09-01 12:24:00.000,2009-09-01 21:24:00.000,3.963570722051472,36.376224796878425,7.004696973330202,32400.0,37.25594453278453,17.58972222222222,13.286219300871402
2556,2009-09-01 22:30:00.000,2009-09-02 01:39:00.000,3.002983029581284,37.94865230384481,7.179038115889381,11340.0,38.73831058556183,17.7025,13.081560254189004
2557,2009-09-03 07:26:59.000,2009-09-03 09:57:00.000,-0.1867832964876452,42.09130511480883,7.553064098417974,9001.0,42.764022630507874,18.02111111111111,12.44149349738477
2558,2009-09-05 21:00:00.000,2009-09-06 00:30:00.000,-6.065876732056407,46.42979443146845,7.674108191819874,12600.0,47.4490527620592,18.500555555555557,11.317128124033614
2559,2009-09-09 06:24:00.000,2009-09-09 08:18:00.000,-13.045689737368749,46.490506845142775,6.905958543997924,6840.0,48.77755130029975,19.049166666666668,9.820562528188695
2560,2009-09-15 06:21:00.000,2009-09-15 15:12:00.000,-20.339489032275093,31.332555628872647,3.3935426393459447,31860.0,37.50919871145606,20.201944444444443,6.01150142458394
2561,2009-09-16 18:00:00.000,2009-09-16 19:06:00.000,-20.07917226102604,23.850669587434925,2.0828129325511324,3960.0,31.246851172061373,20.674722222222226,4.255697680228376
2562,2009-09-17 02:45:00.000,2009-09-17 10:18:00.000,-19.76625636704933,21.697225697879155,1.731799928295621,27180.0,29.401932330108348,20.823888888888888,3.685810723544254
2563,2009-09-19 20:50:59.000,2009-09-19 23:39:00.000,-8.730664538480733,-0.7128529314695998,-1.0714277194625628,10081.0,8.824999713508355,0.3116666666666666,-9.291709159713998
2564,2009-09-20 18:00:00.000,2009-09-20 23:09:00.000,6.619433345409704,-0.0237649926599648,0.7129121350361541,18540.0,6.65775535007707,11.98611111111111,8.302398047064973
2565,2009-09-21 02:33:00.000,2009-09-21 20:33:00.000,8.950962135318013,5.037277757930736,1.8671055770398803,64800.0,10.439347373962317,13.961666666666666,13.262079454170896
2566,2009-09-22 03:30:00.000,2009-09-22 07:06:00.000,10.094086959320643,16.3179655592051,3.999375425462047,12960.0,19.600040697088374,15.891666666666666,14.77501696506123
2567,2009-09-22 14:30:00.000,2009-09-22 18:03:00.000,9.72193583720182,20.16304176752964,4.640697850478472,12780.0,22.860454201114408,16.292222222222225,14.631392656010291
2568,2009-09-22 21:18:00.000,2009-09-23 00:24:00.000,9.373668281080487,22.303221443696327,4.975844302100554,11160.0,24.699359714960966,16.488611111111112,14.501526007172773
2569,2009-09-23 13:48:00.000,2009-09-23 15:57:00.000,8.287538697177965,26.88349361380314,5.67307694779309,7740.0,28.69824608919852,16.866388888888892,14.14424534130788
2570,2009-09-29 13:26:59.000,2009-09-29 16:51:00.000,-4.902658325871843,46.111015037362655,7.591442982294753,12241.0,46.98820887190273,18.412777777777777,11.289499230507952
2571,2009-10-01 12:54:00.000,2009-10-01 13:45:00.000,-9.155818527882246,47.18275440233007,7.327359537422057,3060.0,48.61822213632209,18.74,10.418030573358896
2572,2009-10-05 08:09:00.000,2009-10-05 09:00:00.000,-16.05054762313873,43.43350303400191,5.8972742173320825,3060.0,46.67833660277224,19.358611111111117,8.548166861637752
2573,2009-10-13 13:15:00.000,2009-10-13 18:45:00.000,-10.22196286680064,1.7206657466778943,0.1551118383467236,19800.0,10.36693180957785,23.36305555555556,-0.127961143293196
2574,2009-10-14 14:48:00.000,2009-10-14 16:54:00.000,6.136789392808894,3.950195130286183,-0.0503669121326124,7560.0,7.298408213087714,14.184722222222222,0.5413656955583385
2575,2009-10-15 00:18:00.000,2009-10-15 07:54:00.000,6.671082094320258,9.72376574465346,-0.0065670932592582,27360.0,11.79215839839214,15.703333333333331,0.6540135166707743
2576,2009-10-15 10:57:00.000,2009-10-16 04:09:00.000,6.179371020038391,14.743251742502412,0.044350838214276,61920.0,15.985933352261329,16.484444444444446,0.6726340356797269
2577,2009-10-17 02:24:00.000,2009-10-17 05:42:00.000,2.12268192219198,26.99739248245061,0.216008213441566,11880.0,27.08157378998783,17.700833333333332,0.6485369632872424
2578,2009-10-20 07:24:00.000,2009-10-20 12:54:00.000,-6.76048897023998,38.058623343829154,0.4497755044804524,19800.0,38.65702161249136,18.672222222222224,0.5835688828367234
2579,2009-10-20 13:09:00.000,2009-10-20 13:45:00.000,-7.379894600772377,38.46553147593673,0.4605085473077957,2160.0,39.169784581574255,18.72472222222222,0.5789086430718012
2580,2009-10-20 16:09:00.000,2009-10-20 23:56:59.000,-7.699446138033807,38.65883939779874,0.4749372359875471,28079.0,39.42097030509786,18.751666666666665,0.5764807924812657
2581,2009-10-21 15:06:00.000,2009-10-21 17:18:00.000,-10.054536950126272,39.729775799209165,0.524268394096055,7920.0,40.98565182702269,18.9475,0.5640675115886321
2582,2009-10-28 07:18:00.000,2009-10-28 10:06:00.000,-20.04740600908021,29.20559648940207,0.6537206319065072,10080.0,35.43011014178844,20.298611111111114,0.4624213465014698
2583,2009-10-29 05:11:59.000,2009-10-29 06:54:00.000,-19.99243586835264,25.175204274688145,0.6217207527505745,6121.0,32.15392571548411,20.564444444444444,0.4350911540798351
2584,2009-10-29 14:00:00.000,2009-10-29 18:24:00.000,-19.79885206071643,23.33203403614671,0.6078405604584961,15840.0,30.606336359208075,20.68861111111111,0.421599383911134
2585,2009-10-30 01:26:59.000,2009-10-30 04:45:00.000,-19.36474034326969,20.71984343559365,0.5777799861524224,11881.0,28.36615783411931,20.871666666666663,0.4008999679232447
2586,2009-11-08 04:12:00.000,2009-11-08 06:57:00.000,-6.200953206378526,37.93109842744232,0.4711793024446945,9900.0,38.43750848474788,18.62,0.5973587001916265
2587,2009-11-08 14:50:59.000,2009-11-08 17:54:00.000,-7.344894712505859,38.7006697487323,0.5049162561441115,10981.0,39.39472373001185,18.71722222222222,0.5930284174682575
2588,2009-11-12 22:26:59.000,2009-11-13 00:06:00.000,-16.49787623155136,38.55303541395736,0.7304643142701107,5941.0,41.941030482045385,19.54555555555556,0.54066034613843
2589,2009-11-14 15:24:00.000,2009-11-14 20:15:00.000,-18.77672327085768,34.95915950348948,0.7681965436683916,17460.0,39.69002766326186,19.883888888888887,0.5116682473575848
2590,2009-11-24 05:21:00.000,2009-11-24 09:27:00.000,2.1306902655328783,27.636890904132706,0.184260164875791,14760.0,27.719515357648834,17.706944444444442,0.6143059368001401
2591,2009-11-24 16:18:00.000,2009-11-24 19:36:00.000,0.8669375095280867,29.92885830998851,0.2390668220102033,11880.0,29.94236619457756,17.890277777777776,0.6121038930425031
2592,2009-11-26 01:09:00.000,2009-11-26 06:27:00.000,-2.92863258343262,35.13599090694275,0.3905936086171813,19080.0,35.25999587618523,18.31861111111111,0.6014032331801876
