,start,end,x_ksm,y_ksm,z_ksm,label,duration,Range,subLST,subLat,south phase,north phase
2145,2008-09-25 14:33:00.000,2008-09-25 19:51:00.000,2.308350578648483,-2.7174083192935647,-6.718948997718032,LFE,19080.0,7.606383240519032,8.158333333333333,-69.21039330528666,1383499.4383871127,1410423.22933303
2146,2008-09-25 22:48:00.000,2008-09-26 02:21:00.000,6.498819661759522,-4.522251493233858,-6.983727251739463,LFE,12780.0,10.557360555120605,9.494444444444444,-51.25028115089571,1383774.3605603157,1410703.254184162
2147,2008-09-26 10:36:00.000,2008-09-26 14:30:00.000,11.079084511413244,-6.114718155588438,-5.80621257556184,LFE,14040.0,13.922930589711786,9.99222222222222,-34.190235565934074,1384167.5825777454,1411103.7745772963
2148,2008-09-26 23:24:00.000,2008-09-27 03:54:00.000,14.588266427357066,-7.026796499636537,-3.721220297680234,LFE,16200.0,16.614477629667594,10.246666666666666,-21.015686410593503,1384594.1284949575,1411538.6264889706
2149,2008-09-27 10:20:59.000,2008-09-27 11:11:59.000,16.64318509982477,-7.346379313448551,-1.6742691349175929,LFE_sm,3060.0,18.269320633790183,10.39472222222222,-11.914695152779904,1384959.0251975725,1411910.912555644
2150,2008-09-28 19:12:00.000,2008-09-29 01:00:00.000,18.644600037970307,-6.547997837034341,4.585325926675685,LFE,20880.0,20.28601981916445,10.730277777777776,10.350332798871488,1386053.392657588,1413027.770755664
2151,2008-09-29 02:56:59.000,2008-09-29 13:12:00.000,18.302975900832077,-6.05428104627402,5.933723170536686,LFE,36901.0,20.1708283537954,10.80638888888889,15.204223862778136,1386311.4411230828,1413291.2608941772
2152,2008-09-29 13:51:00.000,2008-09-30 04:54:00.000,17.312510817086793,-5.193029075099705,7.65761821046761,LFE_m,54180.0,19.629816566230648,10.921111111111111,22.10424987705796,1386674.3738035848,1413661.8470244727
2153,2008-09-30 11:21:00.000,2008-09-30 13:00:00.000,13.529356694782171,-2.9663311491712814,10.157511938611826,LFE,5940.0,17.176078185785972,11.220277777777778,36.98788996053505,1387390.2501917314,1414392.8196667994
2154,2008-09-30 13:45:00.000,2008-10-01 18:18:00.000,12.944523272481462,-2.679103253292414,10.3302903601441,LFE_m,102780.0,16.77656627318303,11.266111111111112,38.85751587121699,1387470.1619745945,1414474.4166129197
2155,2008-10-02 16:06:00.000,2008-10-02 17:54:00.000,-1.9190825529967768,-0.3621508518794989,-4.424205882722981,LFE_sm,6480.0,4.836075762170637,0.5994444444444444,-66.10490911356668,1389146.3817967805,1416187.8283154978
2156,2008-10-02 19:33:00.000,2008-10-03 10:24:00.000,0.058093723603203,-1.5776814047020626,-5.898264689989583,LFE_m,53460.0,6.105897137083352,4.966388888888889,-77.23803845450453,1389261.1768472698,1416305.2492002416
2157,2008-10-03 16:00:00.000,2008-10-03 19:15:00.000,9.842262669300656,-5.785340632782025,-6.280252511711787,LFE,11700.0,13.03003730998842,9.871111111111112,-38.51893101205443,1389941.6286682861,1417001.265748941
2158,2008-10-03 21:12:00.000,2008-10-04 00:09:00.000,11.587491600760991,-6.333765521317015,-5.5798594224196645,LFE,10620.0,14.336016826535056,10.016111111111112,-32.16294118180579,1390114.653092212,1417178.2479520333
2159,2008-10-04 06:35:59.000,2008-10-04 10:36:00.000,14.151855145631435,-7.008316992168303,-4.043478926514885,LFE,14401.0,16.301571487277535,10.200833333333332,-22.52275796056069,1390427.428012386,1417498.1773191616
2160,2008-10-04 17:48:00.000,2008-10-04 22:03:00.000,16.363980042979907,-7.39599926135541,-1.971415304110715,LFE,15300.0,18.06563384501901,10.358888888888888,-12.979283334822076,1390800.0960023801,1417879.369756591
2161,2008-10-05 11:05:59.000,2008-10-06 01:20:59.000,18.26752886696881,-7.3183673145154255,1.3857103545092566,LFE_m,51300.0,19.727678632882803,10.548333333333334,-0.5036219907925563,1391375.7349512107,1418467.5755660299
2162,2008-10-06 06:03:00.000,2008-10-06 11:05:59.000,18.50728818719425,-6.493589456121428,4.921654119632518,LFE_sm,18179.0,20.22150091713785,10.73277777777778,11.719375424728105,1392006.2995668526,1419111.4547668002
2163,2008-10-06 12:27:00.000,2008-10-06 21:24:00.000,18.17731160348634,-6.068099445232259,6.021583479632037,LFE,32220.0,20.087208756062765,10.796388888888888,15.748537623361068,1392219.2878540093,1419328.91264991
2164,2008-10-07 01:15:00.000,2008-10-07 19:24:00.000,16.895895242401615,-5.008307973159981,8.005861376680327,LFE_m,65340.0,19.35583222645953,10.935277777777776,23.944591092546183,1392645.2644283227,1419763.8284161296
2165,2008-10-08 05:30:00.000,2008-10-08 06:18:00.000,10.907763342210336,-1.8025871077465057,10.620301694027331,LFE,2880.0,15.330343423512774,11.418888888888889,45.040039436250126,1393585.4080396001,1420723.7011032943
2166,2008-10-08 06:39:00.000,2008-10-08 09:51:00.000,10.560326238112362,-1.6494110484153346,10.645333651755482,LFE,11520.0,15.085230380050438,11.451944444444443,46.08719082924232,1393623.6793724487,1420762.7755666655
2167,2008-10-08 21:35:59.000,2008-10-08 22:42:00.000,5.155978484121142,0.4371344145604657,9.898661521161568,LFE,3961.0,11.169543434520406,12.27888888888889,62.771866192484666,1394121.206699479,1421270.7435904923
2168,2008-10-08 23:00:00.000,2008-10-09 00:35:59.000,4.558786326807385,0.6332069309106464,9.6874478404831,LFE,5759.0,10.725209995749264,12.449722222222222,64.74982238486665,1394167.7978872943,1421318.3125024224
2169,2008-10-09 05:09:00.000,2008-10-09 09:45:00.000,1.7493473783029818,1.4502170645696029,8.29306203081121,LFE,16560.0,8.598733838840865,14.058611111111112,74.18692900428861,1394372.466319484,1421527.283852264
2170,2008-10-10 23:11:59.000,2008-10-11 07:20:59.000,9.405774086062165,-5.692108433452725,-6.43047425357171,LFE,29340.0,12.73654912847553,9.816111111111113,-39.97840689239853,1395771.9648103113,1422956.3499644648
2171,2008-10-11 13:48:00.000,2008-10-12 06:54:00.000,13.844945104756142,-7.011274495121275,-4.260381595925349,LFE_m,61560.0,16.093207459749863,10.164722222222222,-23.54570833882388,1396257.9042839387,1423452.529875003
2172,2008-10-12 10:24:00.000,2008-10-12 16:12:00.000,17.442505605686275,-7.526539641726748,-0.393730396659481,LFE,20880.0,19.00117955307341,10.436666666666667,-6.722675265891416,1396943.5449111115,1424152.6193378172
2173,2008-10-12 20:33:00.000,2008-10-13 03:09:00.000,18.285476934751397,-7.367828028972097,1.5783030433417198,LFE,23760.0,19.777123074210103,10.541666666666666,0.3028549311386252,1397281.372695859,1424497.5663304175
2174,2008-10-13 06:41:59.000,2008-10-13 14:30:00.000,18.58060797037133,-6.988558118521626,3.5022669972096536,LFE,28081.0,20.157996211040548,10.640833333333331,6.920304664915469,1397619.2004806069,1424842.8276238327
2175,2008-10-13 15:09:00.000,2008-10-14 00:03:00.000,18.425063094472225,-6.522152475311702,5.029126716302528,LFE,32040.0,20.182010268432744,10.722777777777775,12.276771261660151,1397900.44627185,1425130.4639559623
2176,2008-10-14 03:51:00.000,2008-10-14 11:36:00.000,17.514531791269807,-5.581126752857591,7.132205063035288,LFE,27900.0,19.717407252477432,10.85361111111111,20.326129161826355,1398322.9776059736,1425562.7694492224
2177,2008-10-14 12:06:00.000,2008-10-14 19:18:00.000,16.481112315492993,-4.829153724762886,8.32298530468414,LFE,25920.0,19.084545402897977,10.94888888888889,25.716856453385123,1398597.364523215,1425843.5978208284
2178,2008-10-15 01:45:00.000,2008-10-16 04:09:00.000,13.965027222186423,-3.3478712090551723,9.866616129737007,LFE_m,95040.0,17.42355706508906,11.145277777777777,35.33670468087369,1399051.3501499235,1426308.2411265767
2179,2008-10-16 07:57:00.000,2008-10-16 11:27:00.000,4.15454970092158,0.7397826699539171,9.488725793698594,LFE,12600.0,10.384771485410392,12.572222222222225,66.14117808429013,1400055.7725621285,1427336.2431656672
2180,2008-10-16 17:18:00.000,2008-10-16 23:09:00.000,-0.2763074721182624,1.898358705288488,6.709468735096329,LFE,21060.0,6.97832947777103,17.473888888888887,76.9095603892092,1400366.7444016687,1427654.515320154
2181,2008-10-16 23:39:00.000,2008-10-17 01:03:00.000,-3.0991411694663795,2.055812822886528,2.739351501285041,LFE_sm,5040.0,4.61899220594912,21.62555555555556,46.04963473677114,1400577.9391803942,1427870.5975541046
2182,2008-10-17 04:15:00.000,2008-10-18 01:20:59.000,-3.517780986826455,1.12999911972732,-1.4278444105302568,LFE_m,75959.0,3.961113573547813,22.84472222222222,-20.29557074528494,1400730.9306736437,1428026.9558607386
2183,2008-10-18 02:56:59.000,2008-10-18 11:11:59.000,7.732937802938193,-5.14177215323655,-6.83871484793359,LFE,29700.0,11.53274332980912,9.621666666666668,-46.02404142583884,1401486.857700449,1428798.5501130424
2184,2008-10-18 11:42:00.000,2008-10-18 17:18:00.000,10.95574683485421,-6.269635553863807,-5.861860901721739,LFE,20160.0,13.917547625886725,9.936111111111112,-34.10530863555034,1401778.9888811787,1429095.9708050096
2185,2008-10-18 18:03:00.000,2008-10-18 19:45:00.000,12.846581025911178,-6.82981408021853,-4.893206785729981,LFE,6120.0,15.35006439965534,10.079166666666666,-27.110348168814944,1401990.9926523368,1429311.8132500371
2186,2008-10-18 20:33:00.000,2008-10-19 11:30:00.000,13.500373644487276,-6.999964145113515,-4.4767505348786285,LFE_m,53820.0,15.852472423100997,10.12527777777778,-24.616444554516296,1402074.4587039738,1429396.7905905994
2187,2008-10-21 18:21:00.000,2008-10-21 19:12:00.000,16.568903087871636,-4.995522973936714,8.09712782538991,LFE,3060.0,19.10621046516329,10.9175,24.946033916424675,1404404.3558537483,1431771.0621497463
2188,2008-10-23 03:12:00.000,2008-10-23 04:03:00.000,8.798384871588299,-0.9914147268290088,10.533826795664147,LFE_sm,3060.0,13.760668096797454,11.60611111111111,51.32591126033826,1405498.8172396342,1432890.1056764787
2189,2008-10-23 07:51:00.000,2008-10-23 12:24:00.000,7.112178314545786,-0.322377601385754,10.321209437703343,LFE,16380.0,12.538515540234702,11.845,56.52903844664177,1405653.7409974537,1433048.509098071
2190,2008-10-23 16:00:00.000,2008-10-23 17:42:00.000,3.730668644005736,0.8642391191737848,9.27675779457145,LFE_sm,6120.0,10.036086536375622,12.733055555555556,67.62989512792082,1405925.2740353523,1433326.1409015069
2191,2008-10-23 18:57:00.000,2008-10-24 05:36:00.000,2.3707469086193984,1.2699542713423857,8.59728075291955,LFE,38340.0,9.008133052999948,13.514166666666666,72.2797224760569,1406023.5589999906,1433426.633394775
2192,2008-10-24 12:03:00.000,2008-10-24 16:20:59.000,-3.3489044481237142,0.8981499757622406,-2.077867190589956,LFE,15479.0,4.042198219206315,23.04055555555556,-31.6024347205704,1406593.27862552,1434009.1492032108
2193,2008-10-24 17:33:00.000,2008-10-25 17:45:00.000,-0.7267829206191426,-1.1472743964383605,-5.471052733584472,LFE_m,87120.0,5.637097654652509,2.993055555555556,-76.22452399564308,1406776.5217799302,1434196.4848288249
2194,2008-10-25 18:33:00.000,2008-10-26 04:06:00.000,10.828051586538272,-6.30464570775458,-5.934772267704823,LFE,34380.0,13.86422664740304,9.907777777777778,-34.46836319282118,1407609.5555175443,1435047.718677703
2195,2008-10-26 07:51:00.000,2008-10-27 15:33:00.000,14.447631552968057,-7.310432091323636,-3.78936492791478,LFE_m,114120.0,16.629364431904282,10.173888888888888,-20.75785483497583,1408052.7653966765,1435500.5750853063
2196,2008-10-28 11:42:00.000,2008-10-28 14:24:00.000,18.001549175576287,-6.279709438784193,5.92006948558442,LFE_sm,9720.0,19.96341018138921,10.743888888888888,15.919623472566135,1409780.6174442705,1437265.696569838
2197,2008-10-28 20:21:00.000,2008-10-29 01:45:00.000,17.219388092511664,-5.570434062320264,7.301912887278809,LFE,19440.0,19.515506494493007,10.836944444444445,21.48764928912171,1410068.975068866,1437559.693861402
2198,2008-10-29 05:21:00.000,2008-10-29 06:41:59.000,15.991982778618166,-4.699602549361171,8.562328058170772,LFE,4859.0,18.73881637375532,10.946388888888889,27.493124482484745,1410369.2646166254,1437865.5869971337
2199,2008-10-30 21:21:00.000,2008-10-30 23:15:00.000,4.564029719609497,0.5731375302228107,9.592192956676762,LFE,6840.0,10.63809285671769,12.41388888888889,64.85723636855451,1411703.8848288893,1439225.1120448287
2200,2008-10-31 08:48:00.000,2008-10-31 11:56:59.000,-0.8622053609633423,2.0137158603641496,6.089257768728612,LFE,11339.0,6.47128347584757,18.739166666666662,74.77328333790405,1412085.91986465,1439614.2760897314
2201,2008-11-02 00:33:00.000,2008-11-02 10:00:00.000,10.387625236397596,-6.224299517062094,-6.120329384215069,LFE,34020.0,13.568459540464792,9.854722222222222,-35.92466170525882,1413409.406181031,1440965.2459522341
2202,2008-11-02 12:33:00.000,2008-11-02 16:18:00.000,13.825903558834211,-7.244657776698707,-4.2615445430440655,LFE,13500.0,16.1802792748461,10.114166666666666,-23.058938442476546,1413807.659347288,1441373.078198264
2203,2008-11-02 17:09:00.000,2008-11-02 18:48:00.000,14.84998222600952,-7.479163685518237,-3.439831371086084,LFE,5940.0,16.979172577280714,10.186111111111112,-18.89421377052384,1413960.32306102,1441529.4138925753
2204,2008-11-02 19:24:00.000,2008-11-02 23:11:59.000,15.29772777216644,-7.566588873613828,-3.0255284940994587,LFE_sm,13679.0,17.33284641489149,10.218055555555557,-16.966123628842073,1414034.9955296933,1441605.8824387058
2205,2008-11-03 00:09:00.000,2008-11-03 02:03:00.000,16.134448310094793,-7.697057897411414,-2.133865640074001,LFE,6840.0,18.00329150786357,10.280277777777778,-13.089962610828294,1414192.6374080032,1441767.3160360924
2206,2008-11-03 02:18:00.000,2008-11-03 07:51:00.000,16.466606781559825,-7.734582829159759,-1.7212948741398264,LFE,19980.0,18.27390944717044,10.306666666666668,-11.410286182179629,1414263.991100291,1441840.3859801728
2207,2008-11-03 09:06:00.000,2008-11-03 17:27:00.000,17.335553972933532,-7.768708229345738,-0.4045547210941501,LFE,30060.0,19.000997963884828,10.384166666666664,-6.344517759455104,1414489.6678945033,1442071.4909195895
2208,2008-11-03 20:03:00.000,2008-11-04 14:00:00.000,18.29749812798901,-7.614294453075385,1.7523489665565728,LFE_m,64620.0,19.895895171177592,10.49972222222222,1.3040531100227246,1414853.073908713,1442443.6378440915
2209,2008-11-04 18:30:00.000,2008-11-05 10:24:00.000,19.17347590327103,-6.53798602162993,6.001748791905729,LFE_m,57240.0,21.127906379797437,10.768611111111111,15.147122557783169,1415598.2684062247,1443206.4852389265
2210,2008-11-05 13:26:59.000,2008-11-05 18:06:00.000,18.10136902341454,-4.996180992618196,9.042442897891233,LFE,16741.0,20.841956688239577,11.004166666666666,25.9064072745332,1416228.975010628,1443850.1758582513
2211,2008-11-06 00:27:00.000,2008-11-06 07:30:00.000,16.739113088639275,-3.8900096110183138,10.45571470298486,LFE,25380.0,20.11596509537346,11.163333333333334,32.20297406556321,1416595.0843852155,1444223.8221280437
2212,2008-11-06 12:45:00.000,2008-11-06 15:45:00.000,14.552055387134375,-2.500649340053458,11.614925973662093,LFE,10800.0,18.786220175591115,11.38472222222222,39.62216030355215,1417004.4612313453,1444641.6265933574
2213,2008-11-06 22:18:00.000,2008-11-07 12:41:59.000,12.34205188594578,-1.3297220462443458,12.11090661863564,LFE,51839.0,17.342677549933242,11.617222222222225,45.921491545803306,1417322.3107338282,1444966.0194912227
2214,2008-11-07 19:51:00.000,2008-11-08 00:57:00.000,5.502964103435844,1.419531949650339,11.141042942399142,LFE,18360.0,12.506819048989366,12.845277777777778,63.791149236565374,1418039.5522813157,1445698.1430991858
2215,2008-11-08 07:03:00.000,2008-11-08 12:03:00.000,0.8471415851422642,2.597826757391612,8.495070397641523,LFE,18000.0,8.923708522110214,16.028055555555554,73.86966687352638,1418412.27654736,1446079.421644568
2216,2008-11-08 12:24:00.000,2008-11-08 14:15:00.000,-1.5196368395745756,2.8533335255038823,6.161625790311412,LFE,6660.0,6.958192345127242,19.357222222222223,68.41661460675203,1418590.3015095657,1446261.5502354426
2217,2008-11-09 14:56:59.000,2008-11-09 21:00:00.000,4.552774705530087,-4.438158633449588,-6.744377442213504,LFE,21781.0,9.268853038969604,8.821388888888889,-55.32451696732899,1419473.7711818193,1447165.384644362
2218,2008-11-09 22:26:59.000,2008-11-10 01:12:00.000,8.005240008092347,-5.840340144336195,-6.257045314417192,LFE,9901.0,11.719388066591934,9.478333333333332,-41.40155646239515,1419723.3388858456,1447420.7050988588
2219,2008-11-10 08:09:00.000,2008-11-10 09:41:59.000,11.554783937183611,-6.981864580783236,-4.902827973248322,LFE,5579.0,14.363049362675676,9.865,-28.19165049761604,1420046.1131163866,1447750.9195533413
2220,2008-11-10 18:54:00.000,2008-11-11 05:30:00.000,14.525188185368872,-7.661380657904321,-2.980404251817109,LFE,38160.0,16.690136455701598,10.117777777777778,-17.05387634950031,1420403.826825491,1448116.8788714537
2221,2008-11-11 06:54:00.000,2008-11-12 08:27:00.000,16.882628500654295,-7.913985240195624,-0.6338988138122891,LFE_m,91980.0,18.6562626262414,10.3175,-7.066331271977659,1420803.1351519332,1448524.7443951417
2222,2008-11-12 13:15:00.000,2008-11-13 15:27:00.000,19.29564377431637,-6.960481502191335,5.238311952266627,LFE_m,94320.0,21.17097266345884,10.698055555555555,12.682476733031429,1421814.0813468338,1449554.5225040193
2223,2008-11-13 17:05:59.000,2008-11-14 16:15:00.000,17.735910379817984,-4.705766902043255,9.655927615959095,LFE_m,83341.0,20.735083729320763,11.043333333333331,28.36721304597089,1422741.8370602739,1450499.4753979978
2224,2008-11-17 02:05:59.000,2008-11-17 04:30:00.000,-2.5378360583954245,-0.2630058468089186,-4.050982307033896,LFE,8641.0,4.787508912435502,0.3547222222222222,-59.12918373315989,1425437.4418312523,1453251.4935235817
2225,2008-11-17 05:36:00.000,2008-11-17 06:18:00.000,-0.6178156453807432,-1.694472827345234,-5.608276165117015,LFE,2520.0,5.891154036223139,3.9327777777777775,-73.82590915112273,1425553.8330380062,1453370.516073582
2226,2008-11-17 23:42:00.000,2008-11-18 06:35:59.000,8.517480053028667,-6.086787161797082,-6.126439856621171,LFE,24839.0,12.129703612354072,9.528611111111111,-39.28194772356862,1426155.7418500788,1453986.05584899
2227,2008-11-18 07:00:00.000,2008-11-19 02:05:59.000,11.170811917040584,-6.949946508475328,-5.098621146508971,LFE_m,68759.0,14.10973893990221,9.8125,-29.426487464961088,1426398.500652738,1454234.3122224975
2228,2008-11-19 06:27:00.000,2008-11-19 11:56:59.000,16.783660475697914,-8.008390586971197,-0.7374616985939547,LFE,19799.0,18.611002888449782,10.290833333333332,-7.3115791210229695,1427179.8873059957,1455031.793312736
2229,2008-11-19 16:30:00.000,2008-11-19 23:18:00.000,18.09866178595959,-7.938623271361577,1.2834798180295826,LFE,24480.0,19.804813009226997,10.424444444444443,-0.0308596304751176,1427515.077511139,1455373.5709228385
2230,2008-11-20 02:48:00.000,2008-11-20 10:51:00.000,18.48847422325696,-7.448045542526766,3.449040453602785,LFE,28980.0,20.228518026740826,10.551111111111112,7.399707650407281,1427858.6057810865,1455723.4099528224
2231,2008-11-20 11:18:00.000,2008-11-20 20:56:59.000,18.409504922471783,-6.874198909055163,5.159077760077838,LFE,34739.0,20.317001881830343,10.65611111111111,13.306587110937942,1428142.0999844414,1456011.9484967173
2232,2008-11-20 22:00:00.000,2008-11-21 08:50:59.000,17.80418545766769,-5.962503199733869,7.1654168267007705,LFE,39059.0,20.096857030845115,10.79472222222222,20.628953292155096,1428498.9691580767,1456375.1676049144
2233,2008-11-21 22:36:00.000,2008-11-22 03:06:00.000,14.250443332002764,-3.1809262650453007,10.77118134045387,LFE,16200.0,18.14419396201492,11.200277777777776,38.01898796832089,1429319.4347348448,1457210.232096657
2234,2008-11-22 21:27:00.000,2008-11-23 00:03:00.000,8.034715945561093,0.033156617413012,11.837962600957193,LFE,9360.0,14.307170168443276,12.014722222222222,57.3720709468136,1430079.8518216095,1457987.1048575873
2235,2008-11-23 03:48:00.000,2008-11-23 09:51:00.000,5.754972875095884,0.9641094784534407,11.433299627115096,LFE,21780.0,12.836259589262106,12.557777777777778,63.93270889444377,1430291.110725429,1458203.178537004
2236,2008-11-23 13:12:00.000,2008-11-24 06:12:00.000,1.942791942229044,2.2357764949873373,9.871535147592391,LFE_m,61200.0,10.306325399310849,14.690833333333334,73.86945190959466,1430603.8404413192,1458523.0356372432
2237,2008-11-24 12:39:00.000,2008-11-24 15:00:00.000,-4.19277017072876,0.9089759515009782,-3.273850975877994,LFE,8460.0,5.396634061821987,23.223333333333333,-39.04882209458244,1431384.0012751094,1459320.9770202865
2238,2008-11-25 21:35:59.000,2008-11-25 23:11:59.000,10.125540094444297,-6.95570413417795,-7.015224910505741,LFE_sm,5760.0,14.146439932060629,9.607777777777777,-38.58448706141862,1432480.0464945983,1460441.1937649571
2239,2008-11-26 02:11:59.000,2008-11-26 09:18:00.000,11.563442173286337,-7.401027578571318,-6.311821008848614,LFE,25561.0,15.110509209204467,9.753055555555555,-33.18310077668584,1432632.9818369069,1460597.5571561484
2240,2008-11-27 03:39:00.000,2008-11-27 06:12:00.000,16.87741594270401,-8.309011477584919,-1.3348617616338765,LFE_sm,9180.0,18.85918069695366,10.240555555555554,-9.333219076397793,1433479.1132416374,1461462.6546139342
2241,2008-11-27 07:18:00.000,2008-11-27 10:18:00.000,17.316983761034066,-8.26845345232505,-0.5593078771521293,LFE,10800.0,19.19786640162464,10.29138888888889,-6.435813229722857,1433600.4641110778,1461586.825957354
2242,2008-11-27 11:45:00.000,2008-11-27 15:09:00.000,17.75409840430924,-8.172229176718258,0.3895554959151475,LFE,12240.0,19.54853174412592,10.350833333333332,-3.013240448218147,1433748.4124313549,1461738.2836306777
2243,2008-11-27 15:30:00.000,2008-11-27 19:30:00.000,18.04034934353874,-8.053023300588155,1.1904969180787095,LFE,14400.0,19.79198503507643,10.399444444444445,-0.2087563184025181,1433873.0879821503,1461865.9165014564
2244,2008-11-28 05:11:59.000,2008-11-28 10:39:00.000,18.47128519169738,-7.351506189220698,4.04346285605402,LFE,19621.0,20.28749890330145,10.569722222222222,9.58770472099422,1434328.569327722,1462332.2019227017
2245,2008-11-28 14:11:59.000,2008-11-28 17:45:00.000,18.244658917114965,-6.683507970208631,5.817379424497417,LFE,12781.0,20.282474236598222,10.682222222222222,15.79166529505206,1434627.7906496308,1462638.5208125706
2246,2008-11-29 02:15:00.000,2008-11-29 08:45:00.000,17.318521101859417,-5.564661646108533,7.983884250280866,LFE,23400.0,19.865523907340176,10.844166666666668,24.03724757032603,1435028.4201995258,1463048.6477706728
2247,2008-11-29 10:26:59.000,2008-11-29 14:56:59.000,16.27749207508895,-4.666548089117672,9.275971429811449,LFE,16200.0,19.307435492299582,10.969166666666666,29.73646522841325,1435301.608695594,1463327.7383147758
2248,2008-11-29 17:24:00.000,2008-11-29 20:30:00.000,15.1283211332483,-3.831644513931057,10.218376493409137,LFE,11160.0,18.65376150144741,11.090833333333334,34.7102245392484,1435533.1526038463,1463564.1142901196
2249,2008-11-30 00:03:00.000,2008-11-30 04:30:00.000,13.79246140137961,-2.970578630698309,10.961211940638806,LFE,16020.0,17.866294974541045,11.22888888888889,39.66596146758474,1435754.7018110235,1463789.711172922
2250,2008-11-30 07:36:00.000,2008-11-30 11:50:59.000,11.984420545617862,-1.927549759110916,11.5705477631525,LFE_sm,15299.0,16.76959628099226,11.42611111111111,45.63498016538487,1436006.2351214273,1464045.8399646755
2251,2008-11-30 21:57:00.000,2008-12-01 00:48:00.000,7.638463673119183,0.1709328014616,11.773853769406651,LFE,10260.0,14.035632436464988,12.078055555555554,58.59093868866216,1436484.3149895465,1464532.6542907231
2252,2008-12-01 01:06:00.000,2008-12-01 05:09:00.000,6.516743981808705,0.6389217952741654,11.589829753700537,LFE,14580.0,13.311661312724215,12.334444444444443,61.82762421462056,1436589.2593508407,1464639.5159720506
2253,2008-12-01 14:05:59.000,2008-12-01 15:21:00.000,1.270392029257695,2.4185255731241755,9.43891245724442,LFE,4501.0,9.826302978810544,15.446944444444444,74.96618793474636,1437022.3630641194,1465080.5324346724
2254,2008-12-01 18:24:00.000,2008-12-01 20:42:00.000,-0.6157895338578326,2.847068034482394,8.009699681770106,LFE,8280.0,8.52292685262102,18.094444444444445,73.90657897751349,1437165.6204462037,1465226.4071107702
2255,2008-12-01 21:06:00.000,2008-12-02 00:21:00.000,-1.7844874323751956,3.024191373553096,6.846131867551487,LFE,11700.0,7.694130906612,19.566944444444445,68.88405101439758,1437255.5727558844,1465318.0887530306
2256,2008-12-02 09:09:00.000,2008-12-02 10:36:00.000,-4.724069229404898,1.8244427317671452,-1.2490556624610532,LFE_sm,5220.0,5.215895073104344,22.611944444444447,-12.505682932384229,1437657.0330307598,1465727.6368196553
2257,2008-12-02 20:50:59.000,2008-12-03 03:06:00.000,-0.2610830975631596,-2.1953954223378407,-7.253697029333313,LFE,22501.0,7.58314222717826,4.741111111111112,-75.346214809866,1438046.8819687297,1466125.2892992827
2258,2008-12-03 07:30:00.000,2008-12-03 08:50:59.000,4.903267876126658,-4.943270145379207,-8.230565378967185,LFE,4859.0,10.780545535950685,8.750833333333333,-57.940377674255615,1438401.744463548,1466487.2550179178
2259,2008-12-03 15:39:00.000,2008-12-03 19:12:00.000,8.23867614023005,-6.344543095207781,-7.692929189555789,LFE,12780.0,12.93484329808692,9.3675,-45.384754212507445,1438673.305903245,1466764.252258
2260,2008-12-04 14:00:00.000,2008-12-04 17:48:00.000,14.648649651365456,-8.212590728097691,-4.044287236398084,LFE,13680.0,17.273848509413817,10.01361111111111,-20.45991670502959,1439418.017336033,1467523.1196205385
2261,2008-12-05 15:06:00.000,2008-12-05 21:27:00.000,17.984282744796886,-8.144826955693441,1.239683035099287,LFE,22860.0,19.781543064445263,10.37888888888889,0.1177625301294143,1440254.3599294552,1468374.6197615447
2262,2008-12-05 23:03:00.000,2008-12-06 03:30:00.000,17.988790064053216,-7.633499405502709,2.9617126338712136,LFE,16020.0,19.7645800073774,10.47888888888889,6.24934979525595,1440519.4265209276,1468644.3180133773
2263,2008-12-07 18:12:00.000,2008-12-07 19:26:59.000,12.036202782471756,-2.562887721501704,10.328781836138983,LFE,4499.0,16.06618514496704,11.238888888888887,42.06034641847967,1441958.1682080282,1470108.6451689878
2264,2008-12-07 20:09:00.000,2008-12-07 22:42:00.000,11.506547102240193,-2.2557062859908266,10.505311192556368,LFE,9180.0,15.743265236830029,11.299722222222222,43.964489213140055,1442023.1866620223,1470174.826073435
2265,2008-12-08 13:26:59.000,2008-12-08 19:15:00.000,5.666620978184466,0.6086305991871993,10.792782253002136,LFE,20881.0,12.205128974221662,12.365,63.40287018177168,1442600.0170487391,1470761.9694821197
2266,2008-12-09 02:27:00.000,2008-12-09 14:11:59.000,-0.019187112668484,2.589913404512465,8.407778178254729,LFE_m,42299.0,8.797656135750152,17.22138888888889,75.61926427129617,1443033.6167997431,1471203.080945292
2267,2008-12-09 19:42:00.000,2008-12-09 22:09:00.000,-5.199125991385893,1.962278692212995,-1.6976571367347773,LFE,8820.0,5.810635808078493,22.645555555555557,-16.39160208487924,1443609.4234268686,1471788.3872339868
2268,2008-12-09 22:42:00.000,2008-12-10 04:30:00.000,-4.720482775241378,1.1032286015367954,-3.752646007435337,LFE,20880.0,6.130450475757859,23.16361111111111,-39.7336957303587,1443709.5637098472,1471890.1796320204
2269,2008-12-12 12:54:00.000,2008-12-12 21:35:59.000,15.597919984479027,-8.814291926262634,-4.34286060535742,LFE,31319.0,18.434947470528748,10.001666666666669,-20.425658265106485,1445785.569581844,1474001.9402141145
2270,2008-12-12 23:18:00.000,2008-12-13 00:21:00.000,16.959686034901814,-8.796928120560539,-2.1461717701688365,LFE,3780.0,19.22558056412919,10.155833333333334,-11.868366647842132,1446132.5422151443,1474355.238864281
