,start,end,duration,label,probability,x_ksm,y_ksm,z_ksm
494,2004-12-21 17:24:00.000,2004-12-21 19:15:00.000,6660.0,LFE_sm,0.7425542,0.21332647677839822,-44.328603798290466,-4.102986040867798
495,2004-12-21 19:39:00.000,2004-12-23 15:03:00.000,156240.0,LFE_m,0.8998382,0.41691229186251394,-44.65899312666195,-4.041073461787738
496,2004-12-23 14:48:00.000,2004-12-23 15:45:00.000,3420.0,LFE_sm,0.6615136,4.281753670024329,-49.99305690524057,-2.7627125949086855
497,2004-12-23 16:51:00.000,2004-12-25 01:24:00.000,117180.0,LFE_m,0.91373944,4.46243113180605,-50.20226531484579,-2.709908969921344
498,2004-12-25 01:36:00.000,2004-12-25 11:36:00.000,36000.0,LFE,0.88289386,7.296874676115256,-53.07689673137825,-1.676741091334063
499,2004-12-25 12:39:00.000,2004-12-25 18:54:00.000,22500.0,LFE,0.8179067,8.2281582284168,-53.85542752733044,-1.3215402995917074
500,2004-12-25 19:00:00.000,2004-12-25 19:51:00.000,3060.0,LFE_sm,0.66304815,8.75692511282607,-54.261942904082744,-1.0965782321279895
501,2004-12-25 23:36:00.000,2004-12-26 03:09:00.000,12780.0,LFE_sm,0.7910396,9.136931844283005,-54.53732461386833,-0.9671212782012095
502,2004-12-26 09:36:00.000,2004-12-26 19:54:00.000,37080.0,LFE,0.8864025,9.953921553278075,-55.084514864813855,-0.6413491183401668
503,2004-12-26 20:09:00.000,2004-12-31 01:39:00.000,365400.0,LFE_m,0.9160199,10.801778989389007,-55.58571855019224,-0.29758373973068336
504,2004-12-31 04:27:00.000,2004-12-31 07:51:00.000,12240.0,LFE_sm,0.89099294,18.2570885616257,-56.769325088544015,3.05038082225841
505,2005-01-03 11:54:00.000,2005-01-03 20:27:00.000,30780.0,LFE,0.89202595,22.552142697075592,-53.29039451906831,5.357444523178536
506,2005-01-04 01:39:00.000,2005-01-04 02:30:00.000,3060.0,LFE_sm,0.70393145,23.14518124390027,-52.30343346238982,5.738878851254252
507,2005-01-04 06:45:00.000,2005-01-04 08:21:00.000,5760.0,LFE_sm,0.7009067,23.352354927310117,-51.910556098306614,5.853165567511814
508,2005-01-04 08:57:00.000,2005-01-05 01:33:00.000,59760.0,LFE_m,0.89608604,23.439527793711854,-51.73488502712905,5.9130536782604315
509,2005-01-05 06:51:00.000,2005-01-05 16:12:00.000,33660.0,LFE,0.9001257,24.2318340653099,-49.82391693605504,6.462411260230649
510,2005-01-05 17:27:00.000,2005-01-06 00:15:00.000,24480.0,LFE,0.88353384,24.56325693786251,-48.78928547290799,6.712860127552612
511,2005-01-16 23:54:00.000,2005-01-17 02:33:00.000,9540.0,LFE,0.7360595,-8.513845247013236,-5.006603208876986,-4.383908673984989
512,2005-01-17 12:30:00.000,2005-01-17 20:15:00.000,27900.0,LFE_sm,0.7519816,-9.436875380053861,-11.386882347370499,-5.403999518292017
513,2005-01-18 08:45:00.000,2005-01-19 00:12:00.000,55620.0,LFE_m,0.9115298,-9.187762183109667,-19.573869756303093,-6.049168337866202
514,2005-01-19 15:36:00.000,2005-01-19 22:06:00.000,23400.0,LFE,0.8843542,-7.412407573686276,-29.086357968887576,-6.113694277061093
515,2005-01-20 15:30:00.000,2005-01-20 19:03:00.000,12780.0,LFE,0.8536539,-5.60066441722607,-34.88091185377802,-5.825770597520454
516,2005-01-21 11:15:00.000,2005-01-21 12:03:00.000,2880.0,LFE_sm,0.7235238,-3.980160523268853,-38.92040544922072,-5.449251284135675
517,2005-01-21 12:15:00.000,2005-01-21 18:39:00.000,23040.0,LFE,0.8987162,-3.8963319237276854,-39.108815932027596,-5.432250999503479
518,2005-01-22 00:21:00.000,2005-01-22 01:12:00.000,3060.0,LFE_sm,0.7430201,-2.872887495119062,-41.286870779112604,-5.16988033260435
519,2005-01-22 08:36:00.000,2005-01-22 15:15:00.000,23940.0,LFE,0.89025223,-2.1678088102756123,-42.66567995456598,-4.963226729910579
520,2005-01-22 18:36:00.000,2005-01-24 00:39:00.000,108180.0,LFE_m,0.8768999,-1.3083577106812172,-44.22658022041526,-4.71055417654179
521,2005-01-24 00:45:00.000,2005-01-24 21:36:00.000,75060.0,LFE_m,0.87491125,1.2906417419898844,-48.27813647117478,-3.891003749005641
522,2005-01-25 02:21:00.000,2005-01-25 03:15:00.000,3240.0,LFE_sm,0.6992262,3.4783890128125323,-51.0324731272751,-3.153285985253971
523,2005-01-25 03:39:00.000,2005-01-26 17:21:00.000,135720.0,LFE_m,0.8935837,3.5885613255877593,-51.15676003582339,-3.1191853534054648
524,2005-01-26 18:30:00.000,2005-01-28 10:18:00.000,143280.0,LFE_m,0.9056114,6.822729078425126,-54.25205642334171,-1.9029680614164235
525,2005-01-28 10:30:00.000,2005-01-28 12:54:00.000,8640.0,LFE,0.71663404,10.004757691398657,-56.265788011102416,-0.6325836671356423
526,2005-01-29 07:33:00.000,2005-01-31 00:33:00.000,147600.0,LFE_m,0.90716994,11.623139178813283,-56.88380928608759,0.04943478081451335
527,2005-01-31 00:39:00.000,2005-01-31 06:51:00.000,22320.0,LFE_sm,0.83227825,14.605772220002834,-57.268324579160826,1.3685743672095323
528,2005-01-31 19:00:00.000,2005-02-01 23:03:00.000,100980.0,LFE_m,0.9123321,15.853048229394853,-57.09999429424183,1.9508271069872967
529,2005-02-02 04:12:00.000,2005-02-02 10:18:00.000,21960.0,LFE,0.87169343,17.960642575307574,-56.273234083466576,2.9879762032987394
530,2005-02-02 13:51:00.000,2005-02-02 17:36:00.000,13500.0,LFE,0.88518363,18.534343895647826,-55.907399406245275,3.285278318306014
531,2005-02-02 20:06:00.000,2005-02-02 21:54:00.000,6480.0,LFE,0.9237186,18.895967852701563,-55.639137905240595,3.4946975476465036
532,2005-02-02 22:00:00.000,2005-02-02 22:30:00.000,1800.0,LFE_sm,0.67611617,19.004315746395342,-55.55362096380539,3.546053428789366
533,2005-02-03 02:06:00.000,2005-02-07 01:48:00.000,344520.0,LFE_m,0.9160501,19.235559447659988,-55.36171721902343,3.655334434330909
534,2005-02-07 02:54:00.000,2005-02-10 03:09:00.000,260100.0,LFE_m,0.9192702,23.510485352020027,-47.75148061286791,6.311416368612715
535,2005-02-10 07:54:00.000,2005-02-10 10:06:00.000,7920.0,LFE_sm,0.81941074,24.66227921236061,-37.03982301201484,7.8311669354685485
536,2005-02-10 10:24:00.000,2005-02-10 11:24:00.000,3600.0,LFE_sm,0.7141986,24.65128544506744,-36.61057972236777,7.866038962563861
537,2005-02-11 06:15:00.000,2005-02-11 11:45:00.000,19800.0,LFE_sm,0.8440829,24.42192385833218,-32.99434616589322,8.094278183889006
538,2005-02-11 12:57:00.000,2005-02-11 21:15:00.000,29880.0,LFE,0.89598614,24.28164135208586,-31.68855894307529,8.139503277681188
539,2005-02-12 12:03:00.000,2005-02-12 19:00:00.000,25020.0,LFE,0.82637906,23.50443470291375,-26.799260888864328,8.239576773424256
540,2005-02-14 07:27:00.000,2005-02-14 14:57:00.000,27000.0,LFE,0.90459585,20.27508401572381,-15.7144077237703,7.7878656219531965
541,2005-02-15 05:00:00.000,2005-02-15 12:33:00.000,27180.0,LFE,0.90047336,17.168086128870268,-8.999925375869772,6.990341966911148
542,2005-02-15 19:18:00.000,2005-02-15 22:30:00.000,11520.0,LFE,0.7978739,14.071620249795183,-4.425991304901003,5.755877546182034
543,2005-02-16 03:33:00.000,2005-02-16 09:00:00.000,19620.0,LFE,0.84035265,11.612398833394726,-1.6001278802229892,4.742407753395786
544,2005-02-17 23:24:00.000,2005-02-18 01:54:00.000,9000.0,LFE_sm,0.7115964,-5.368877990545225,-11.720698288452684,-2.148279238033304
545,2005-02-18 06:33:00.000,2005-02-18 13:06:00.000,23580.0,LFE,0.8208327,-4.719073558216678,-14.974202482158837,-1.8742379525246573
546,2005-02-18 17:51:00.000,2005-02-19 00:18:00.000,23220.0,LFE,0.85982585,-3.4306601744007366,-19.261491678577812,-1.3336397305612426
547,2005-02-19 03:36:00.000,2005-02-19 11:45:00.000,29340.0,LFE,0.89302903,-2.2040476213334195,-22.353871008934767,-0.8256766825195127
548,2005-02-19 14:15:00.000,2005-02-19 22:42:00.000,30420.0,LFE,0.9009925,-0.8172074280527468,-25.251525153916106,-0.2514276968219764
549,2005-02-20 05:09:00.000,2005-02-20 09:39:00.000,16200.0,LFE,0.8934121,1.1396827436507908,-28.649503620203138,0.5601715571425939
550,2005-02-20 11:27:00.000,2005-02-20 20:36:00.000,32940.0,LFE,0.9012769,1.9615886689543873,-29.89561333834202,0.8943488205936206
551,2005-02-21 00:24:00.000,2005-02-21 07:33:00.000,25740.0,LFE,0.8647557,3.627871978713413,-32.15513368849137,1.5859625869147134
552,2005-02-21 10:33:00.000,2005-02-21 17:51:00.000,26280.0,LFE,0.9028772,4.905663384697013,-33.674934421424055,2.109761679529506
553,2005-02-21 21:18:00.000,2005-02-22 04:54:00.000,27360.0,LFE,0.9023276,6.227129752961916,-35.07113191768318,2.651752086150422
554,2005-02-22 07:36:00.000,2005-02-22 08:09:00.000,1980.0,LFE_sm,0.73520577,7.459599654969234,-36.22195927720024,3.1553652637502725
555,2005-02-22 08:15:00.000,2005-02-22 16:12:00.000,28620.0,LFE,0.9017112,7.536218488308135,-36.288669025279425,3.1882263371208848
556,2005-02-22 17:36:00.000,2005-02-23 03:21:00.000,35100.0,LFE,0.89615834,8.622601617910115,-37.17842748388376,3.628509723944298
557,2005-02-23 03:21:00.000,2005-02-23 13:42:00.000,37260.0,LFE,0.88589483,9.72320288066125,-37.96901073518492,4.074022660348838
558,2005-02-23 15:42:00.000,2005-02-24 01:06:00.000,33840.0,LFE,0.8992866,11.06816775316433,-38.78068664601577,4.62881185274538
559,2005-02-24 01:33:00.000,2005-02-24 15:51:00.000,51480.0,LFE_m,0.8982791,12.100179804917362,-39.286606623451185,5.046017652485257
560,2005-02-24 16:57:00.000,2005-02-25 13:57:00.000,75600.0,LFE_m,0.92714685,13.638782051600696,-39.83893678898455,5.668471632452337
561,2005-02-25 14:09:00.000,2005-02-26 14:21:00.000,87120.0,LFE_m,0.902356,15.601175818394697,-40.15071306091631,6.4642928057093885
562,2005-02-26 19:03:00.000,2005-02-28 00:09:00.000,104760.0,LFE_m,0.8856108,17.967642418555265,-39.791098231908066,7.426375718762472
563,2005-02-28 03:54:00.000,2005-02-28 07:54:00.000,14400.0,LFE,0.7553162,20.185258150393302,-38.34192086453519,8.315853412906923
564,2005-02-28 17:33:00.000,2005-02-28 18:24:00.000,3060.0,LFE,0.8095782,20.94435207064992,-37.4234033274213,8.608368905246929
565,2005-03-01 19:06:00.000,2005-03-03 14:39:00.000,156780.0,LFE_m,0.9039668,22.079320250868914,-35.19579822967706,9.0579970491144
566,2005-03-05 15:21:00.000,2005-03-05 22:30:00.000,25740.0,LFE,0.87740785,21.97420649243522,-21.21975448492539,8.981609189225743
567,2005-03-07 23:00:00.000,2005-03-08 03:24:00.000,15840.0,LFE,0.7486521,15.667302515742172,-6.844515270769437,6.390515586793472
568,2005-03-10 00:42:00.000,2005-03-10 04:42:00.000,14400.0,LFE,0.86944604,-5.786800640744073,-6.393558353789959,-2.3506458943868513
569,2005-03-10 12:06:00.000,2005-03-10 20:39:00.000,30780.0,LFE,0.872908,-5.32852401315092,-12.619806054337888,-2.159692872624911
570,2005-03-10 22:30:00.000,2005-03-11 05:48:00.000,26280.0,LFE,0.84811413,-4.308353872904453,-17.028080497420564,-1.740579045042959
571,2005-03-11 09:03:00.000,2005-03-11 19:09:00.000,36360.0,LFE,0.8782911,-3.0673631806876784,-20.717712947291556,-1.2324357689864662
572,2005-03-11 20:30:00.000,2005-03-12 03:33:00.000,25380.0,LFE,0.8470806,-1.624964345988558,-24.08487712068017,-0.6448690713143647
573,2005-03-12 07:27:00.000,2005-03-12 17:18:00.000,35460.0,LFE,0.86144507,-0.21236598613050695,-26.82905698415804,-0.06907863369748517
574,2005-03-12 18:21:00.000,2005-03-13 00:27:00.000,21960.0,LFE,0.87830025,1.1965138454737194,-29.18794522673715,0.5048543387126372
575,2005-03-13 00:36:00.000,2005-03-13 03:33:00.000,10620.0,LFE,0.8530926,1.9990495806213957,-30.396125059857624,0.842520275606321
576,2005-03-13 06:12:00.000,2005-03-15 17:21:00.000,212940.0,LFE_m,0.8906572,2.712667866607024,-31.399120088919233,1.121740154072404
577,2005-03-16 21:24:00.000,2005-03-17 01:33:00.000,14940.0,LFE_sm,0.76915455,12.669600443981205,-39.85549924834016,5.170634558941617
578,2005-03-17 05:24:00.000,2005-03-17 15:33:00.000,36540.0,LFE,0.89572746,13.450374043665308,-40.10387285311113,5.481177805685848
579,2005-03-17 19:48:00.000,2005-03-18 01:33:00.000,20700.0,LFE,0.82468945,14.792365639356264,-40.362756649475614,6.034364834334766
580,2005-03-18 05:18:00.000,2005-03-18 11:18:00.000,21600.0,LFE,0.8720294,15.631709725001718,-40.40918052834977,6.368492487181656
581,2005-03-18 16:15:00.000,2005-03-18 22:39:00.000,23040.0,LFE,0.8649405,16.552234263719743,-40.34109971389176,6.741487979176388
582,2005-03-19 14:09:00.000,2005-03-19 21:21:00.000,25920.0,LFE,0.84448147,18.235725248306217,-39.82902815277123,7.422836817271335
583,2005-03-19 21:27:00.000,2005-03-20 08:18:00.000,39060.0,LFE,0.8938406,18.748228156561396,-39.55121852661433,7.6197191079292645
584,2005-03-20 09:21:00.000,2005-03-21 15:51:00.000,109800.0,LFE_m,0.89569736,19.52898942450174,-38.98020556293672,7.933570493296674
585,2005-03-21 19:00:00.000,2005-03-21 21:00:00.000,7200.0,LFE_sm,0.77343255,21.338940989996885,-36.59637272040605,8.661529955079516
586,2005-03-22 04:12:00.000,2005-03-22 13:00:00.000,31680.0,LFE,0.89748555,21.72226666942129,-35.747476536295764,8.808400621140047
587,2005-03-22 13:57:00.000,2005-03-23 04:03:00.000,50760.0,LFE_m,0.92186916,22.071123297514134,-34.75217761757096,8.944770747566336
588,2005-03-23 04:30:00.000,2005-03-26 20:00:00.000,315000.0,LFE_m,0.9215768,22.474085326666273,-33.07863947727872,9.11368404386211
589,2005-03-26 23:18:00.000,2005-03-27 09:09:00.000,35460.0,LFE,0.91526544,20.492172546081484,-16.957780913498095,8.26978330258196
590,2005-03-29 01:33:00.000,2005-03-29 04:18:00.000,9900.0,LFE,0.803004,11.832608638698039,-2.088452437993501,4.761872672137412
591,2005-03-30 13:54:00.000,2005-03-30 16:21:00.000,8820.0,LFE_sm,0.6856199,-5.874994607887846,-7.107662024705613,-2.353130453646895
592,2005-03-31 19:06:00.000,2005-03-31 20:03:00.000,3420.0,LFE_sm,0.7149645,-3.489554443321814,-20.067596017978115,-1.3766217254790378
593,2005-03-31 20:45:00.000,2005-04-01 00:09:00.000,12240.0,LFE_sm,0.8039252,-3.3121319121045807,-20.608207225393585,-1.3223604638691393
594,2005-04-01 03:36:00.000,2005-04-01 08:03:00.000,16020.0,LFE,0.89678186,-2.5794266379356507,-22.58582452769224,-1.165009692993855
595,2005-04-01 20:45:00.000,2005-04-02 09:09:00.000,44640.0,LFE_m,0.88680464,-0.6539178581001366,-26.686331038467024,-0.7520383863538211
596,2005-04-02 13:57:00.000,2005-04-02 18:54:00.000,17820.0,LFE,0.8857194,1.3036457616377528,-29.856611627405503,-0.30493860504587644
597,2005-04-02 22:21:00.000,2005-04-03 06:09:00.000,28080.0,LFE,0.8806168,2.2501276499516156,-31.124462168987627,-0.07677243086491432
598,2005-04-03 05:51:00.000,2005-04-03 16:09:00.000,37080.0,LFE,0.8697466,3.08503904292565,-32.11893275078861,0.11761428097638725
599,2005-04-03 19:36:00.000,2005-04-04 02:15:00.000,23940.0,LFE,0.8519471,4.583425652476908,-33.63396103315101,0.48226136922888396
600,2005-04-04 06:06:00.000,2005-04-04 14:15:00.000,29340.0,LFE,0.8924151,5.694073423162885,-34.54315884816432,0.7542088023173187
601,2005-04-04 17:03:00.000,2005-04-05 00:51:00.000,28080.0,LFE,0.8791738,6.816775644461026,-35.27932016518158,1.0317678940008495
602,2005-04-05 01:45:00.000,2005-04-05 11:06:00.000,33660.0,LFE,0.87047356,7.680493712890158,-35.71817125279749,1.248335369577076
603,2005-04-05 14:57:00.000,2005-04-05 21:45:00.000,24480.0,LFE,0.8610551,8.938950958459923,-36.14864399630765,1.566270374068935
604,2005-04-06 01:54:00.000,2005-04-06 03:00:00.000,3960.0,LFE_sm,0.8054653,9.931596906764739,-36.29840240971908,1.8211786193042505
605,2005-04-06 03:09:00.000,2005-04-06 09:36:00.000,23220.0,LFE,0.90966606,10.041787325199149,-36.30407024539093,1.844909457919964
606,2005-04-06 13:24:00.000,2005-04-06 20:27:00.000,25380.0,LFE,0.9072269,10.920020254659045,-36.25969129369446,2.0765229676709547
607,2005-04-06 23:48:00.000,2005-04-07 07:06:00.000,26280.0,LFE,0.90137434,11.762776216728641,-36.054892131412664,2.3015756279915087
608,2005-04-07 07:57:00.000,2005-04-07 17:48:00.000,35460.0,LFE,0.8777114,12.387028601891567,-35.782769714859384,2.475924992554372
609,2005-04-07 18:21:00.000,2005-04-08 04:48:00.000,37620.0,LFE,0.9019313,13.134407864531193,-35.29457635217892,2.68073888186267
610,2005-04-08 05:12:00.000,2005-04-09 02:24:00.000,76320.0,LFE_m,0.8849328,13.851111282902385,-34.61589247850975,2.881680605334416
611,2005-04-09 04:12:00.000,2005-04-09 12:33:00.000,30060.0,LFE_sm,0.8902406,15.132073353590808,-32.59634441921997,3.2549843573785884
612,2005-04-09 15:18:00.000,2005-04-12 19:30:00.000,274320.0,LFE_m,0.91616,15.618790064154988,-31.330238467875883,3.406961054966305
613,2005-04-12 19:36:00.000,2005-04-14 10:24:00.000,139680.0,LFE_m,0.9246955,15.304618797632669,-16.44473144348153,3.618989833193252
614,2005-04-15 06:33:00.000,2005-04-17 01:33:00.000,154800.0,LFE_m,0.8903402,-5.005005372266714,-3.211843686011615,-1.3657969196759372
615,2005-04-17 08:00:00.000,2005-04-17 11:57:00.000,14220.0,LFE,0.9160782,-1.7862206675006536,-23.959612059888364,-1.5997663871422636
616,2005-04-17 12:30:00.000,2005-04-17 23:27:00.000,39420.0,LFE_sm,0.84550726,-1.1545792498986487,-25.070189815148886,-1.6580001789430423
617,2005-04-18 04:24:00.000,2005-04-20 00:21:00.000,158220.0,LFE_m,0.9195627,1.0904986723644234,-28.45120330518079,-1.8692162150943261
618,2005-04-20 02:03:00.000,2005-04-20 05:03:00.000,10800.0,LFE,0.80820125,7.279864639239767,-34.66971125069641,-2.223377383861716
619,2005-04-20 12:39:00.000,2005-04-20 17:09:00.000,16200.0,LFE_sm,0.8586223,8.619779708429691,-35.538341467915316,-2.2708424672430434
620,2005-04-21 03:15:00.000,2005-04-21 04:06:00.000,3060.0,LFE_sm,0.6691892,10.391543146967113,-36.43974249583594,-2.3101815254497895
621,2005-04-21 04:12:00.000,2005-04-21 06:21:00.000,7740.0,LFE_sm,0.6706793,10.50372215852689,-36.48691348747694,-2.3152649446350355
622,2005-04-21 07:51:00.000,2005-04-22 04:18:00.000,73620.0,LFE_m,0.8988452,10.93108192961513,-36.65578326651901,-2.3335622882874802
623,2005-04-22 04:39:00.000,2005-04-22 20:15:00.000,56160.0,LFE_m,0.90502757,13.251801685986944,-37.26026889338295,-2.3582831686970414
624,2005-04-25 14:06:00.000,2005-04-25 14:45:00.000,2340.0,LFE_sm,0.7624858,20.144767281108546,-34.28025562917594,-2.1120350059084365
625,2005-04-25 22:33:00.000,2005-04-26 03:15:00.000,16920.0,LFE_sm,0.8131382,20.6214662537136,-33.50754903499234,-2.0585495381065
626,2005-04-26 19:06:00.000,2005-04-27 02:27:00.000,26460.0,LFE,0.862065,21.550157384861084,-31.260268781081262,-1.9081172520733267
627,2005-04-27 06:27:00.000,2005-04-27 13:21:00.000,24840.0,LFE,0.88125503,21.908294942464472,-29.789799399165645,-1.8077154780380607
628,2005-04-27 17:09:00.000,2005-04-27 22:54:00.000,20700.0,LFE,0.8762699,22.132521283631537,-28.248162424129504,-1.7049101554191686
629,2005-04-28 03:09:00.000,2005-04-28 10:15:00.000,25560.0,LFE,0.83312273,22.23211856325483,-26.665874115395336,-1.6014291779807592
630,2005-04-28 11:24:00.000,2005-04-28 20:21:00.000,32220.0,LFE,0.8650588,22.225902634516178,-25.25307784267279,-1.5142295110028394
631,2005-04-29 01:03:00.000,2005-04-29 08:12:00.000,25740.0,LFE,0.87215567,22.016960235249453,-22.692184066048185,-1.3386592006557592
632,2005-04-29 15:39:00.000,2005-04-29 16:30:00.000,3060.0,LFE,0.88226897,21.480785612703368,-19.613942284028532,-1.15501272305759
633,2005-04-30 09:54:00.000,2005-04-30 14:24:00.000,16200.0,LFE,0.8569563,20.20825486755438,-15.223064671935221,-0.8839685724206765
634,2005-05-01 00:30:00.000,2005-05-01 01:21:00.000,3060.0,LFE,0.865462,18.527784782748252,-11.207175983776718,-0.6427964097120857
635,2005-05-01 07:48:00.000,2005-05-01 13:15:00.000,19620.0,LFE,0.9204927,17.379746442609097,-9.006168257767142,-0.5055939370727711
636,2005-05-01 13:21:00.000,2005-05-01 15:57:00.000,9360.0,LFE,0.87299705,16.32460781224232,-7.236768445979581,-0.4006914385990838
637,2005-05-01 18:45:00.000,2005-05-02 00:48:00.000,21780.0,LFE,0.8726099,15.10730552833735,-5.4309976859147255,-0.28857383711868584
638,2005-05-02 04:00:00.000,2005-05-02 20:24:00.000,59040.0,LFE_m,0.88664734,12.419274732445226,-2.1398528304889277,-0.08985765194304948
639,2005-05-02 20:33:00.000,2005-05-02 21:06:00.000,1980.0,LFE_sm,0.7469011,3.52345119685517,3.63941368679777,0.24799675321139802
640,2005-05-03 10:54:00.000,2005-05-03 15:24:00.000,16200.0,LFE,0.89251703,-6.137371075559338,-3.3717617124890866,-0.24366913824698375
641,2005-05-03 21:51:00.000,2005-05-03 22:42:00.000,3060.0,LFE_sm,0.7975896,-6.474038826706399,-10.03544758020906,-0.6811806609062119
642,2005-05-06 04:36:00.000,2005-05-06 11:00:00.000,23040.0,LFE,0.8275783,0.12411118626387617,-27.648786413320508,-1.8238978454284063
643,2005-05-06 15:33:00.000,2005-05-06 19:00:00.000,12420.0,LFE,0.7312835,1.644296480575079,-29.69552728229992,-1.9572942424971664
644,2005-05-08 05:03:00.000,2005-05-08 19:30:00.000,52020.0,LFE_m,0.84040236,6.663006206744386,-34.61415447603273,-2.2936898894221414
645,2005-05-09 21:09:00.000,2005-05-10 00:42:00.000,12780.0,LFE,0.82692343,11.50028053836221,-37.10546340042771,-2.4594763144842937
646,2005-05-10 08:00:00.000,2005-05-10 10:42:00.000,9720.0,LFE_sm,0.68231475,12.69326191820956,-37.371388724723026,-2.479867145765426
647,2005-05-10 10:48:00.000,2005-05-10 11:39:00.000,3060.0,LFE_sm,0.7029086,12.992402488261725,-37.413763211958944,-2.4863696543861136
648,2005-05-10 18:06:00.000,2005-05-11 02:15:00.000,29340.0,LFE,0.91555715,13.754945804369633,-37.47603805465785,-2.486620131604604
649,2005-05-11 05:03:00.000,2005-05-12 13:48:00.000,117900.0,LFE_m,0.9077647,14.850234426540933,-37.438444286080525,-2.48765649902492
650,2005-05-12 21:12:00.000,2005-05-13 05:21:00.000,29340.0,LFE,0.8953129,18.321448337299483,-36.01555406336522,-2.393870989721816
651,2005-05-13 05:27:00.000,2005-05-13 07:03:00.000,5760.0,LFE_sm,0.6773163,18.917996484611063,-35.478594064129524,-2.362744591811119
652,2005-05-13 08:09:00.000,2005-05-13 16:18:00.000,29340.0,LFE,0.869541,19.103787291604622,-35.28510785405176,-2.3482890897170754
653,2005-05-14 00:03:00.000,2005-05-14 03:15:00.000,11520.0,LFE,0.80870163,20.098231466711834,-33.96380345059238,-2.274686353088394
654,2005-05-14 19:57:00.000,2005-05-14 22:06:00.000,7740.0,LFE,0.76118535,21.0816541119781,-31.87106993896377,-2.138734671438971
655,2005-05-15 04:57:00.000,2005-05-15 11:09:00.000,22320.0,LFE,0.78001535,21.420341121544,-30.76028263083167,-2.061759526194741
656,2005-05-15 16:21:00.000,2005-05-15 17:18:00.000,3420.0,LFE,0.7552521,21.743679162757537,-29.200719621426753,-1.9609724904323815
657,2005-05-15 18:33:00.000,2005-05-15 22:27:00.000,14040.0,LFE,0.8697312,21.79154667940377,-28.879665094469296,-1.9410574267162617
658,2005-05-16 03:18:00.000,2005-05-16 21:45:00.000,66420.0,LFE_m,0.8966349,21.93196128798023,-27.537301993789125,-1.8511675482950938
659,2005-05-17 02:00:00.000,2005-05-17 07:45:00.000,20700.0,LFE,0.87714344,21.875275959680774,-23.53905649703599,-1.5847638292683117
660,2005-05-17 12:21:00.000,2005-05-17 17:54:00.000,19980.0,LFE,0.8120919,21.610511177294953,-21.450230331260325,-1.4442009130826796
661,2005-05-17 19:06:00.000,2005-05-19 02:06:00.000,111600.0,LFE_m,0.88569677,21.34114797280375,-19.990847168922837,-1.3392719344690414
662,2005-05-19 03:33:00.000,2005-05-19 07:36:00.000,14580.0,LFE,0.8957305,18.598025597523172,-11.73662967297022,-0.7818362675708065
663,2005-05-19 07:57:00.000,2005-05-19 13:27:00.000,19800.0,LFE,0.84270084,17.971367638986035,-10.43509780175724,-0.6960376079402838
664,2005-05-19 14:51:00.000,2005-05-19 21:45:00.000,24840.0,LFE,0.85661584,16.8084406145998,-8.291474892857888,-0.5481443182753202
665,2005-05-20 01:09:00.000,2005-05-20 15:39:00.000,52200.0,LFE_m,0.88120294,14.53452189491066,-4.837956160592451,-0.31252615272660084
666,2005-05-20 16:57:00.000,2005-05-20 22:09:00.000,18720.0,LFE,0.8922157,8.807030263386098,1.015757211149702,0.08595835775657046
667,2005-05-21 14:45:00.000,2005-05-21 18:33:00.000,13680.0,LFE,0.93091035,-6.085473169995337,-2.976085799460421,-0.2232020706143761
668,2005-05-22 00:54:00.000,2005-05-22 17:24:00.000,59400.0,LFE_m,0.8983328,-6.614102149452857,-9.299735736402358,-0.6769589678158217
669,2005-05-22 18:57:00.000,2005-05-23 12:12:00.000,62100.0,LFE_m,0.9062603,-5.111491735426347,-17.25505741875071,-1.2478807954016418
670,2005-05-23 17:39:00.000,2005-05-23 20:51:00.000,11520.0,LFE_sm,0.83169156,-2.2205819031204426,-24.164736716116032,-1.746915294870722
671,2005-05-25 02:39:00.000,2005-05-25 12:00:00.000,33660.0,LFE,0.78769016,2.287896426098515,-30.81938999443601,-2.2310166949918764
672,2005-05-25 12:09:00.000,2005-05-25 17:54:00.000,20700.0,LFE_sm,0.86151963,3.5659671395684325,-32.21323256417753,-2.3351153911104174
673,2005-05-25 18:21:00.000,2005-05-27 04:12:00.000,121860.0,LFE_m,0.90278804,4.388658497412692,-33.020317598223826,-2.3833197054071364
674,2005-05-27 04:18:00.000,2005-05-27 05:09:00.000,3060.0,LFE_sm,0.6768176,8.685226903381615,-36.17554208253242,-2.6280538687622745
675,2005-05-27 08:36:00.000,2005-05-27 18:48:00.000,36720.0,LFE,0.81380785,9.200412665980663,-36.4383659778719,-2.651889290943635
676,2005-05-27 18:54:00.000,2005-05-28 01:30:00.000,23760.0,LFE,0.801582,10.404860287791042,-36.95501192450181,-2.694317879105313
677,2005-05-28 05:51:00.000,2005-05-29 08:15:00.000,95040.0,LFE_m,0.9033886,11.637371210667409,-37.335887776993786,-2.7252088901632896
678,2005-05-30 01:39:00.000,2005-05-30 05:12:00.000,12780.0,LFE_sm,0.81243825,16.018419569491943,-37.252358410559,-2.73169262828896
679,2005-05-30 13:42:00.000,2005-05-30 23:27:00.000,35100.0,LFE_sm,0.8315724,17.052706974237648,-36.803042827212785,-2.698851975961134
680,2005-05-30 23:33:00.000,2005-05-31 04:03:00.000,16200.0,LFE,0.8109652,17.837222114924828,-36.302920876980714,-2.6686951858879127
