,start,end,x_ksm,y_ksm,z_ksm,label,duration
2627,2010-01-29 09:06:00.000,2010-01-29 16:18:00.000,4.634774000205475,22.739565180910827,-0.2365569325994291,LFE,25920.0
2628,2010-01-29 20:39:00.000,2010-01-30 02:33:00.000,3.497744383186129,25.76462154163762,-0.1790239956058714,LFE,21240.0
2629,2010-02-12 23:30:00.000,2010-02-13 00:18:00.000,-10.413241742409232,3.9231880988150634,0.5633197547872387,LFE,2880.0
2630,2010-02-14 09:54:00.000,2010-02-14 16:30:00.000,6.8013339641030335,8.575963713616934,-0.3721783308942071,LFE,23760.0
2631,2010-02-15 18:21:00.000,2010-02-16 00:35:59.000,5.10238696780362,21.600651062761404,-0.282037423649774,LFE,22499.0
2632,2010-02-16 06:39:00.000,2010-02-16 15:57:00.000,3.929670254667817,24.985743387639857,-0.219541962389829,LFE,33480.0
2633,2010-02-20 06:41:59.000,2010-02-20 09:24:00.000,-6.084521429339252,38.127263094148496,0.3371020981055754,LFE,9721.0
2634,2010-02-23 01:00:00.000,2010-02-23 04:54:00.000,-11.969963997708769,38.357664234671866,0.6680753032158914,LFE_sm,14040.0
2635,2010-03-05 18:48:00.000,2010-03-05 21:12:00.000,4.215416879472513,24.72122247292543,-0.1060651907664999,LFE,8640.0
2636,2010-03-06 07:48:00.000,2010-03-06 18:51:00.000,2.915562225020237,27.782312871720137,-0.0076092453206073,LFE,39780.0
2637,2010-03-06 22:20:59.000,2010-03-06 22:54:00.000,1.402203748562502,30.63561533221452,0.1006419021440479,LFE,1981.0
2638,2010-03-06 23:11:59.000,2010-03-07 01:30:00.000,1.3127975172183124,30.785852256010195,0.1044035692918501,LFE,8281.0
2639,2010-03-07 09:41:59.000,2010-03-07 11:36:00.000,0.2045971117681615,32.50570684631078,0.1803228753693478,LFE_sm,6841.0
2640,2010-03-07 11:54:00.000,2010-03-07 12:45:00.000,-0.0279960347297538,32.835689669734286,0.1894817348174582,LFE_sm,3060.0
2641,2010-03-07 13:20:59.000,2010-03-07 19:51:00.000,-0.1812262762020101,33.04757906791807,0.199035679379674,LFE,23401.0
2642,2010-03-08 00:03:00.000,2010-03-08 06:48:00.000,-1.3097784413435882,34.48155330168192,0.2740630266473324,LFE,24300.0
2643,2010-03-08 14:15:00.000,2010-03-08 21:39:00.000,-2.7928358273514284,36.05434490023024,0.3818665318364121,LFE,26640.0
2644,2010-03-10 12:41:59.000,2010-03-10 14:54:00.000,-7.403571925617747,38.916386532208016,0.6718248491237526,LFE_sm,7921.0
2645,2010-03-12 05:27:00.000,2010-03-13 07:15:00.000,-10.980781711052964,38.89821581280194,0.8964991503127147,LFE_m,92880.0
2646,2010-03-13 17:21:00.000,2010-03-14 01:30:00.000,-13.623751793544582,37.056562538046,1.0381810195120662,LFE,29340.0
2647,2010-03-18 03:12:00.000,2010-03-18 04:54:00.000,-16.432359144071995,20.506345842712467,1.1337665244949289,LFE_sm,6120.0
2648,2010-03-19 01:06:00.000,2010-03-19 04:20:59.000,-15.056144626870918,14.214798644771165,1.0154712239463468,LFE,11699.0
2649,2010-03-19 20:27:00.000,2010-03-20 02:00:00.000,-12.255297679534484,7.209638906586669,0.8053418198658275,LFE,19980.0
2650,2010-03-20 07:51:00.000,2010-03-20 10:39:00.000,-9.011483854925851,2.1558978340904478,0.5745429329008881,LFE,10080.0
2651,2010-03-21 07:51:00.000,2010-03-21 14:36:00.000,6.326555482660381,4.608667608422303,-0.3694931943184965,LFE_sm,24300.0
2652,2010-03-21 19:24:00.000,2010-03-22 02:18:00.000,6.962084046542598,11.156266819172854,-0.3718792299177244,LFE,24840.0
2653,2010-03-24 14:56:59.000,2010-03-24 20:39:00.000,1.3839294763847434,30.86933989736708,0.1003156196663598,LFE_sm,20521.0
2654,2010-03-28 21:12:00.000,2010-03-29 02:50:59.000,-8.817103735841295,39.2266211533176,0.7881687169574956,LFE,20339.0
2655,2010-03-29 16:36:00.000,2010-03-29 17:27:00.000,-10.481133148081158,39.054734496525896,0.8950101628131809,LFE,3060.0
2656,2010-03-29 23:54:00.000,2010-03-30 05:18:00.000,-11.07383935859035,38.86051597319285,0.9435912912116914,LFE,19440.0
2657,2010-03-31 16:03:00.000,2010-04-01 06:33:00.000,-13.943829540073596,36.53296412531726,1.1152462351953651,LFE_m,52200.0
2658,2010-04-01 07:39:00.000,2010-04-01 10:12:00.000,-14.847362802279054,35.040197779642696,1.160305386138304,LFE_sm,9180.0
2659,2010-04-02 12:12:00.000,2010-04-03 05:48:00.000,-16.104265265057485,31.394094477112667,1.231422062801945,LFE_m,63360.0
2660,2010-04-03 09:45:00.000,2010-04-03 17:50:59.000,-16.61940627699578,27.78255916257422,1.2458791428286284,LFE,29159.0
2661,2010-04-03 21:39:00.000,2010-04-04 04:03:00.000,-16.695062004598135,25.42997480074344,1.2368346235963286,LFE,23040.0
2662,2010-04-05 06:35:59.000,2010-04-05 11:18:00.000,-15.7595273390306,17.292670859050304,1.1300720357660432,LFE,16921.0
2663,2010-04-05 18:21:00.000,2010-04-06 00:33:00.000,-14.791448769121857,13.60946035435916,1.0449947040125005,LFE,22320.0
2664,2010-04-06 03:27:00.000,2010-04-06 07:24:00.000,-13.714617686625797,10.280249365848718,0.957627688113056,LFE,14220.0
2665,2010-04-06 16:33:00.000,2010-04-06 21:15:00.000,-11.179347569209735,4.800862528988132,0.7587714717971519,LFE_sm,16920.0
2666,2010-04-08 03:24:00.000,2010-04-08 11:03:00.000,8.139053200563314,5.097649854608584,-0.5031429346577008,LFE,27540.0
2667,2010-04-08 14:27:00.000,2010-04-08 22:00:00.000,9.26899140915418,10.85147275875928,-0.5428540550159445,LFE,27180.0
2668,2010-04-09 01:36:00.000,2010-04-09 06:06:00.000,9.444531627449743,15.600010758277945,-0.5255485087163093,LFE,16200.0
2669,2010-04-09 12:12:00.000,2010-04-09 16:15:00.000,9.188098443435573,19.43525795021092,-0.4860375400189452,LFE,14580.0
2670,2010-04-09 23:30:00.000,2010-04-10 03:12:00.000,8.655424196858581,22.97831191154842,-0.4285091449732751,LFE,13320.0
2671,2010-04-10 09:39:00.000,2010-04-10 14:56:59.000,8.030813695285662,25.77658494526789,-0.3718596215971155,LFE,19079.0
2672,2010-04-10 20:36:00.000,2010-04-11 02:18:00.000,7.2520715196629215,28.456014649140464,-0.3036512370140803,LFE,20520.0
2673,2010-04-11 09:41:59.000,2010-04-11 15:27:00.000,6.221834294975842,31.266534310282328,-0.2204004691755896,LFE,20701.0
2674,2010-04-11 22:48:00.000,2010-04-12 01:54:00.000,5.11812377810487,33.704581003753134,-0.1452167021940627,LFE,11160.0
2675,2010-04-20 01:06:00.000,2010-04-20 03:54:00.000,-11.731519717699724,41.00802475136517,0.963811922231415,LFE,10080.0
2676,2010-04-21 12:06:00.000,2010-04-21 12:57:00.000,-13.94889838287725,37.52190382721267,1.1023737498635335,LFE_sm,3060.0
2677,2010-04-25 07:20:59.000,2010-04-25 13:51:00.000,-15.89298756056386,19.8891130435691,1.1502761354715163,LFE,23401.0
2678,2010-04-25 21:57:00.000,2010-04-25 23:50:59.000,-15.112040168947477,15.429077896396928,1.0790304190936777,LFE_sm,6839.0
2679,2010-04-26 05:15:00.000,2010-04-26 09:45:00.000,-14.471094029762355,12.935208296144571,1.0238431728195732,LFE_sm,16200.0
2680,2010-04-27 00:06:00.000,2010-04-27 07:39:00.000,-11.454610958849294,5.423148442505236,0.789705893179028,LFE,27180.0
2681,2010-04-28 08:21:00.000,2010-04-28 11:50:59.000,7.284380999858545,2.69615589440221,-0.4696558772642519,LFE,12599.0
2682,2010-04-28 15:39:00.000,2010-04-28 23:39:00.000,8.713176759311898,6.965569343571127,-0.5413907616721786,LFE,28800.0
2683,2010-04-29 00:48:00.000,2010-04-29 09:41:59.000,9.42473247617101,11.490745081935431,-0.5660713454876081,LFE,32039.0
2684,2010-04-29 11:33:00.000,2010-04-29 21:41:59.000,9.557790413604978,15.969772210214122,-0.5515232416627069,LFE,36539.0
2685,2010-04-29 23:03:00.000,2010-04-30 10:26:59.000,9.264148508298382,20.04877032110072,-0.5094543101794732,LFE_m,41039.0
2686,2010-04-30 10:45:00.000,2010-05-01 03:51:00.000,8.698509753868413,23.62710602856729,-0.4513584506219015,LFE_m,61560.0
2687,2010-05-01 09:39:00.000,2010-05-02 11:27:00.000,7.153824099948116,29.37825412820064,-0.3175783045277903,LFE_m,92880.0
2688,2010-05-02 18:48:00.000,2010-05-02 20:45:00.000,4.405605307118941,35.53349393578022,-0.1032773548956565,LFE_sm,7020.0
2689,2010-05-03 19:45:00.000,2010-05-03 23:42:00.000,2.1618152043094616,38.86570197231148,0.0560151568481735,LFE,14220.0
2690,2010-05-09 22:54:00.000,2010-05-10 02:15:00.000,-10.623693947358886,42.05938967354987,0.9604403723332676,LFE,12060.0
2691,2010-05-11 12:27:00.000,2010-05-11 14:42:00.000,-13.16998757906362,38.84457065104559,1.133141700591998,LFE_sm,8100.0
2692,2010-05-13 02:24:00.000,2010-05-13 04:18:00.000,-15.117624853772153,33.77982761838872,1.2583734398548447,LFE,6840.0
2693,2010-05-16 00:24:00.000,2010-05-16 03:18:00.000,-15.521222655473876,18.17835778856872,1.2522592873913287,LFE,10440.0
2694,2010-05-19 06:41:59.000,2010-05-19 11:36:00.000,9.17462814200079,9.116621211203997,-0.6742149237614959,LFE,17641.0
2695,2010-05-19 16:45:00.000,2010-05-19 22:33:00.000,9.617034541801267,13.685084131222318,-0.6924682116537638,LFE_sm,20880.0
2696,2010-05-19 23:36:00.000,2010-05-20 03:09:00.000,9.626460154842592,16.40321398994695,-0.6813906150653102,LFE_sm,12780.0
2697,2010-05-20 03:54:00.000,2010-05-20 05:33:00.000,9.580929306048596,17.97658136313868,-0.6577454370787048,LFE,5940.0
2698,2010-05-20 13:15:00.000,2010-05-20 17:45:00.000,9.43919333173465,20.86417774710405,-0.3111077586603724,LFE,16200.0
2699,2010-05-24 09:18:00.000,2010-05-24 13:00:00.000,3.498728208571469,36.04355852511973,2.8837334341754945,LFE,13320.0
2700,2010-05-25 02:45:00.000,2010-05-25 03:35:59.000,2.0309708553771206,37.03503997238697,3.373163523983744,LFE_sm,3059.0
2701,2010-05-27 09:30:00.000,2010-05-27 14:00:00.000,-2.6531954923456555,37.00739649300032,4.632143375368432,LFE_sm,16200.0
2702,2010-05-28 12:00:00.000,2010-05-28 18:06:00.000,-4.833609804064447,35.28967638611946,5.047444121196027,LFE,21960.0
2703,2010-05-29 01:39:00.000,2010-05-29 06:09:00.000,-5.898574735903786,33.94864307062712,5.174766218009677,LFE_sm,16200.0
2704,2010-05-29 09:35:59.000,2010-05-29 19:48:00.000,-6.493235281104541,33.012389457397774,5.239676564944427,LFE_sm,36721.0
2705,2010-05-30 22:24:00.000,2010-05-31 08:09:00.000,-8.870834652698512,27.03644476291837,5.217775191336189,LFE,35100.0
2706,2010-05-31 16:39:00.000,2010-05-31 19:09:00.000,-9.680747053342618,22.869627484187088,4.988580461634112,LFE,9000.0
2707,2010-06-01 02:39:00.000,2010-06-01 11:50:59.000,-9.948257723416615,20.15447877519624,4.769835169041701,LFE,33119.0
2708,2010-06-01 17:15:00.000,2010-06-02 01:09:00.000,-9.983334538114644,15.495034817327287,4.277112543015064,LFE,28440.0
2709,2010-06-05 05:11:59.000,2010-06-05 08:45:00.000,9.643358132124652,18.652455601796248,-0.5971768479008774,LFE,12781.0
2710,2010-06-05 23:27:00.000,2010-06-06 10:09:00.000,9.123346672371088,23.842471393530456,-0.6138080985947635,LFE,38520.0
2711,2010-06-06 11:50:59.000,2010-06-06 18:33:00.000,8.512714827285194,26.728922929394784,-0.6156039541119536,LFE,24121.0
2712,2010-06-07 01:06:00.000,2010-06-07 05:30:00.000,7.71333366495139,29.3507566651494,-0.6037580056838497,LFE,15840.0
2713,2010-06-07 10:18:00.000,2010-06-07 16:26:59.000,7.092351694882211,30.92392023732963,-0.5900064821099544,LFE,22139.0
2714,2010-06-07 20:18:00.000,2010-06-07 23:45:00.000,6.370184056179316,32.425492873390425,-0.5693298522400837,LFE,12420.0
2715,2010-06-08 07:36:00.000,2010-06-08 11:15:00.000,5.507383996205229,33.88000434787356,-0.5437324691453089,LFE_sm,13140.0
2716,2010-06-08 20:09:00.000,2010-06-09 01:18:00.000,4.504399865027152,35.21448581296761,-0.5078256022662087,LFE,18540.0
2717,2010-06-09 02:33:00.000,2010-06-09 04:00:00.000,3.978746933045862,35.78698447886987,-0.4835925588291469,LFE_sm,5220.0
2718,2010-06-11 03:57:00.000,2010-06-11 13:54:00.000,-0.24878536477649,37.931524561410434,-0.3021028735256454,LFE,35820.0
2719,2010-06-16 08:39:00.000,2010-06-16 12:09:00.000,-9.535440851887667,25.239456676486828,0.2491957739274378,LFE,12600.0
2720,2010-06-17 00:27:00.000,2010-06-17 01:15:00.000,-10.06214329223639,21.189561517491324,0.3189987554805735,LFE_sm,2880.0
2721,2010-06-17 01:54:00.000,2010-06-17 06:24:00.000,-10.09168907949771,20.775320223322336,0.3220521797253292,LFE,16200.0
2722,2010-06-17 09:12:00.000,2010-06-18 11:36:00.000,-10.177761341159902,18.56399493570124,0.3468836349080315,LFE_m,95040.0
2723,2010-06-23 22:09:00.000,2010-06-24 15:15:00.000,5.775207518148344,32.44112103335078,-3.8477970554320136,LFE_m,61560.0
2724,2010-06-24 17:21:00.000,2010-06-24 19:57:00.000,4.154807064088957,34.553429393560904,-4.537220799186834,LFE,9360.0
2725,2010-06-25 05:11:59.000,2010-06-25 11:30:00.000,3.112678802286404,35.522682961488336,-4.919930999742958,LFE,22681.0
2726,2010-06-25 14:54:00.000,2010-06-25 18:41:59.000,2.243823434200048,36.13724784433666,-5.2066780031782365,LFE,13679.0
2727,2010-06-25 19:20:59.000,2010-06-25 20:50:59.000,1.84185013029722,36.36806756004256,-5.32188688467891,LFE,5400.0
2728,2010-06-25 21:57:00.000,2010-06-26 00:33:00.000,1.606186641122325,36.48748332868142,-5.3902184678549485,LFE_sm,9360.0
2729,2010-06-26 01:39:00.000,2010-06-26 09:24:00.000,1.2700629535224035,36.63634773806406,-5.4989046742939,LFE,27900.0
2730,2010-07-05 09:06:00.000,2010-07-05 17:18:00.000,4.038175078618147,-1.1109247535840308,1.0232359151887382,LFE,29520.0
2731,2010-07-05 18:51:00.000,2010-07-06 03:51:00.000,7.88424369059475,5.022341578504282,0.8382422007882219,LFE,32400.0
2732,2010-07-06 08:03:00.000,2010-07-06 13:57:00.000,9.461138102250043,11.505396204675018,0.1185686965170601,LFE,21240.0
2733,2010-07-06 20:24:00.000,2010-07-07 00:18:00.000,9.79106845271569,16.284410816570905,-0.5863323834406946,LFE,14040.0
2734,2010-07-07 04:09:00.000,2010-07-07 09:09:00.000,9.722656543511828,18.95938846705567,-0.8638729811438621,LFE,18000.0
2735,2010-07-07 18:51:00.000,2010-07-07 19:30:00.000,9.147851976058364,23.50060226306323,-1.0156257082398183,LFE,2340.0
2736,2010-07-09 03:09:00.000,2010-07-09 06:33:00.000,7.032927388695389,31.15233013042253,-1.2569565900313144,LFE_sm,12240.0
2737,2010-07-09 10:26:59.000,2010-07-09 17:39:00.000,6.4645000418843725,32.53814894641419,-1.3063384012216794,LFE,25921.0
2738,2010-07-09 21:27:00.000,2010-07-10 05:33:00.000,5.5698231939560685,34.42816432792629,-1.3594046462058311,LFE,29160.0
2739,2010-07-10 08:00:00.000,2010-07-10 12:51:00.000,4.678773389230728,36.03365860550241,-1.402493799931027,LFE,17460.0
2740,2010-07-10 22:57:00.000,2010-07-10 23:48:00.000,3.377336036642298,37.99088052310463,-1.438280519322242,LFE_sm,3060.0
2741,2010-07-11 19:09:00.000,2010-07-11 23:03:00.000,1.5746515921625588,40.09469842394386,-1.4844057857194748,LFE,14040.0
2742,2010-07-15 11:54:00.000,2010-07-15 13:18:00.000,-6.28459671900834,43.05103110927288,-1.4426234886019158,LFE,5040.0
2743,2010-07-17 00:57:00.000,2010-07-17 20:03:00.000,-9.25725288446521,41.506720296474086,-1.331748190669119,LFE_m,68760.0
2744,2010-07-18 08:48:00.000,2010-07-18 16:45:00.000,-11.522193403586972,38.85383195010153,-1.1868169451899415,LFE,28620.0
2745,2010-07-18 18:33:00.000,2010-07-21 10:42:00.000,-12.143882990254548,37.782569274879016,-1.1397340394875504,LFE_m,230940.0
2746,2010-07-21 11:48:00.000,2010-07-21 13:20:59.000,-14.924548013379209,26.96106523640971,-0.6963298630499696,LFE_sm,5579.0
2747,2010-07-21 13:48:00.000,2010-07-22 01:15:00.000,-14.954644474451417,26.51139806822848,-0.674442393858148,LFE_m,41220.0
2748,2010-07-22 05:54:00.000,2010-07-22 09:33:00.000,-15.00661506321609,22.56637824868925,-0.5372680510950342,LFE,13140.0
2749,2010-07-23 00:33:00.000,2010-07-23 03:48:00.000,-14.496446221838276,17.15377415518196,-0.3461650675336211,LFE,11700.0
2750,2010-07-23 13:54:00.000,2010-07-23 16:42:00.000,-13.53364400735362,12.565445486134628,-0.2019942218222145,LFE,10080.0
2751,2010-07-24 00:51:00.000,2010-07-24 05:21:00.000,-12.101547671386855,8.209696151473684,-0.0710697634330777,LFE,16200.0
2752,2010-07-24 11:48:00.000,2010-07-24 19:57:00.000,-9.555911908414588,3.144975984778866,0.064602035889833,LFE_sm,29340.0
2753,2010-08-01 02:18:00.000,2010-08-01 11:15:00.000,1.0173048818443304,40.87029856750371,-1.5099687262693262,LFE,32220.0
2754,2010-08-01 13:18:00.000,2010-08-01 22:18:00.000,0.0297091678803607,41.64456859758744,-1.5176634387595769,LFE,32400.0
2755,2010-08-02 00:12:00.000,2010-08-02 07:45:00.000,-0.948756166412164,42.25803330777434,-1.5195009909428476,LFE,27180.0
2756,2010-08-02 14:48:00.000,2010-08-02 17:54:00.000,-2.253240619744037,42.84812688965168,-1.5013451072558224,LFE,11160.0
2757,2010-08-03 00:03:00.000,2010-08-03 05:18:00.000,-3.073024149478452,43.087507441527165,-1.4955781629866074,LFE,18900.0
2758,2010-08-03 11:03:00.000,2010-08-03 18:24:00.000,-4.038211920056908,43.23944749531172,-1.479696872651865,LFE,26460.0
2759,2010-08-03 21:03:00.000,2010-08-04 03:21:00.000,-4.904176310804717,43.25359509304938,-1.4639601320447595,LFE,22680.0
2760,2010-08-04 06:57:00.000,2010-08-04 12:54:00.000,-5.748463027894177,43.15216751876522,-1.4452761044061984,LFE,21420.0
2761,2010-08-04 17:54:00.000,2010-08-05 02:03:00.000,-6.664573272888616,42.90672047852281,-1.4150805486231366,LFE,29340.0
2762,2010-08-05 05:33:00.000,2010-08-05 12:45:00.000,-7.615465752203814,42.49137498284978,-1.3752704812057384,LFE,25920.0
2763,2010-08-05 17:18:00.000,2010-08-05 20:36:00.000,-8.545719471746704,41.909944094077744,-1.3314480147461207,LFE,11880.0
2764,2010-08-06 13:51:00.000,2010-08-06 16:36:00.000,-10.089532252015092,40.493091539196605,-1.2457662071266415,LFE_sm,9900.0
2765,2010-08-06 18:18:00.000,2010-08-06 20:09:00.000,-10.407774610716464,40.1174238723208,-1.2342152953531793,LFE_sm,6660.0
2766,2010-08-06 22:15:00.000,2010-08-07 04:12:00.000,-10.684908367700269,39.7633436846233,-1.2134577467364291,LFE,21420.0
2767,2010-08-07 14:03:00.000,2010-08-07 16:06:00.000,-11.73802909847555,38.14543931007003,-1.1247742707091075,LFE,7380.0
2768,2010-08-11 12:30:00.000,2010-08-11 15:00:00.000,-14.72502153757018,20.253284967839463,-0.3889501956049589,LFE,9000.0
2769,2010-08-16 16:39:00.000,2010-08-16 22:45:00.000,9.481891509345026,23.94417353828348,-1.1484703111813874,LFE_sm,21960.0
2770,2010-08-17 14:33:00.000,2010-08-18 14:54:00.000,8.186813797138756,29.32387669703401,-1.3191368946967186,LFE_m,87660.0
2771,2010-08-19 01:15:00.000,2010-08-19 11:36:00.000,5.541524752005919,35.631594356012705,-1.4856433289315616,LFE,37260.0
2772,2010-08-20 10:48:00.000,2010-08-20 14:00:00.000,2.6662673285523755,39.75233463094332,-1.570210247002535,LFE_sm,11520.0
2773,2010-08-23 07:12:00.000,2010-08-23 14:24:00.000,-3.4056633983025533,43.40827023321603,-1.5568262626396017,LFE,25920.0
2774,2010-08-25 08:15:00.000,2010-08-25 11:09:00.000,-7.5399715822361,42.57169962202347,-1.3990270790658876,LFE_sm,10440.0
2775,2010-09-03 13:18:00.000,2010-09-03 17:39:00.000,7.682348164314187,3.026187836346902,-0.3543738022745119,LFE_sm,15660.0
2776,2010-09-04 00:15:00.000,2010-09-04 07:26:59.000,9.564558168709636,8.968799353098678,-0.6421770460229572,LFE,25919.0
2777,2010-09-04 09:09:00.000,2010-09-04 18:18:00.000,10.119128317324895,12.98261415291942,-0.8165007850700148,LFE,32940.0
2778,2010-09-04 19:30:00.000,2010-09-05 02:39:00.000,10.25345458741257,17.002683903255043,-0.977706816298574,LFE,25740.0
2779,2010-09-05 19:39:00.000,2010-09-06 00:33:00.000,9.50888336248987,24.522062179997715,-1.244025143463566,LFE_sm,17640.0
2780,2010-09-06 04:20:59.000,2010-09-06 06:15:00.000,9.035802662656174,26.75467599377266,-1.3183814401044829,LFE_sm,6841.0
2781,2010-09-06 06:30:00.000,2010-09-06 11:05:59.000,8.907773956383776,27.274651378783965,-1.3325525971327872,LFE,16559.0
2782,2010-09-06 17:56:59.000,2010-09-06 22:26:59.000,8.16624026040533,29.849181104886654,-1.4108013063639664,LFE,16200.0
2783,2010-09-07 02:15:00.000,2010-09-07 10:26:59.000,7.576979380477411,31.528323448798066,-1.4576694635703766,LFE,29519.0
2784,2010-09-07 12:12:00.000,2010-09-07 21:00:00.000,6.826496689677103,33.35399535869411,-1.5071809919160064,LFE,31680.0
2785,2010-09-07 23:50:59.000,2010-09-08 06:15:00.000,5.900304284258887,35.25457795755468,-1.549693217123713,LFE,23041.0
2786,2010-09-08 10:24:00.000,2010-09-08 17:33:00.000,5.027822907309202,36.772608852632594,-1.581501951896099,LFE,25740.0
2787,2010-09-08 21:39:00.000,2010-09-09 06:06:00.000,4.0711594449506165,38.19407117766788,-1.605674141845854,LFE,30420.0
2788,2010-09-09 07:24:00.000,2010-09-09 16:09:00.000,3.2257576771141334,39.27095116636397,-1.6223805824079989,LFE,31500.0
2789,2010-09-09 18:57:00.000,2010-09-10 03:48:00.000,2.210500317295845,40.37043953995971,-1.6310306631128584,LFE,31860.0
2790,2010-09-10 06:06:00.000,2010-09-10 11:56:59.000,1.221263095203819,41.25854914320165,-1.6336264178688298,LFE,21059.0
2791,2010-09-17 04:54:00.000,2010-09-17 09:41:59.000,-12.160458360546688,36.346581923516666,-1.000313001545579,LFE,17279.0
2792,2010-09-25 20:54:00.000,2010-09-25 22:42:00.000,9.306254126693382,25.63781702458108,-1.2162539684296034,LFE_sm,6480.0
2793,2010-09-26 05:09:00.000,2010-09-26 07:09:00.000,8.786263417437125,27.819546924916114,-1.2369858518919163,LFE,7200.0
2794,2010-09-29 02:30:00.000,2010-09-29 03:21:00.000,3.103867819672026,40.67399735549036,-1.224001178045453,LFE_sm,3060.0
2795,2010-10-01 05:36:00.000,2010-10-01 12:48:00.000,-1.5480683585053394,45.70585168980254,-1.053692602391492,LFE,25920.0
2796,2010-10-01 13:51:00.000,2010-10-01 18:24:00.000,-2.296991193419493,46.241767101682,-1.0116018441311254,LFE_sm,16380.0
2797,2010-10-02 04:48:00.000,2010-10-02 07:03:00.000,-3.6437737833696326,47.03274319746686,-0.9618532824493669,LFE,8100.0
2798,2010-10-06 11:09:00.000,2010-10-06 18:45:00.000,-12.11721811682207,46.695831223538505,-0.3904124406140831,LFE,27360.0
2799,2010-10-07 23:09:00.000,2010-10-08 10:00:00.000,-14.58867942846662,44.25726606167751,-0.1791188564786279,LFE,39060.0
2800,2010-10-12 19:00:00.000,2010-10-12 19:51:00.000,-18.730054710091988,26.911829889859906,0.5576743268133127,LFE,3060.0
2801,2010-10-13 00:15:00.000,2010-10-13 12:06:00.000,-18.67613305079675,25.692370305017164,0.5881961419258418,LFE_m,42660.0
2802,2010-10-13 19:18:00.000,2010-10-14 03:00:00.000,-18.14931963917181,20.8294452984063,0.6765061710334455,LFE,27720.0
2803,2010-10-14 18:03:00.000,2010-10-15 16:15:00.000,-16.542353320595222,13.931402506262703,0.7537175111023227,LFE,79920.0
2804,2010-10-21 11:36:00.000,2010-10-21 15:33:00.000,6.734367347802169,35.46821349315145,-1.4582915498735671,LFE,14220.0
2805,2010-10-22 01:39:00.000,2010-10-23 03:06:00.000,5.575386662365154,37.873513519237655,-1.446245168118142,LFE_m,91620.0
2806,2010-10-23 06:51:00.000,2010-10-23 07:42:00.000,3.044746133339532,41.948867979359925,-1.3792211412541715,LFE_sm,3060.0
2807,2010-10-23 12:41:59.000,2010-10-23 15:51:00.000,2.525713846259738,42.62966051198892,-1.3756241425051448,LFE_sm,11341.0
2808,2010-10-24 04:45:00.000,2010-10-24 08:18:00.000,1.091216278088712,44.28757003683526,-1.3056298290340642,LFE,12780.0
2809,2010-10-25 20:54:00.000,2010-10-25 21:45:00.000,-2.506419277383974,47.18336271510369,-1.1385204150280168,LFE_sm,3060.0
2810,2010-10-26 04:12:00.000,2010-10-26 05:39:00.000,-3.154511767576942,47.53086799387141,-1.109098975766354,LFE,5220.0
2811,2010-10-26 05:50:59.000,2010-10-26 07:33:00.000,-3.300503545185469,47.60215209255032,-1.100256539449134,LFE_sm,6121.0
2812,2010-10-26 11:54:00.000,2010-10-26 15:03:00.000,-3.834250524291063,47.8410447804511,-1.0565549295994816,LFE_sm,11340.0
2813,2010-11-02 01:09:00.000,2010-11-02 06:48:00.000,-15.681936611735496,42.051209313988544,-0.0200619677307787,LFE,20340.0
2814,2010-11-15 17:30:00.000,2010-11-15 21:27:00.000,5.324847264116797,38.74105811669348,-0.6660992696808021,LFE_sm,14220.0
2815,2010-11-17 08:30:00.000,2010-11-17 15:57:00.000,2.0476935228374344,42.42526644165019,-0.2755790642053172,LFE,26820.0
2816,2010-11-17 17:21:00.000,2010-11-18 00:33:00.000,1.2856349574867896,42.98920698207067,-0.175962219020028,LFE,25920.0
2817,2010-11-18 10:39:00.000,2010-11-18 11:30:00.000,-0.2098357639267623,43.8196090167596,0.0078194642067159,LFE_sm,3060.0
2818,2010-11-21 03:24:00.000,2010-11-21 04:15:00.000,-5.69554967844936,43.88171632487703,0.6834037018167366,LFE_sm,3060.0
2819,2010-11-23 19:24:00.000,2010-11-23 22:51:00.000,-10.498511503140614,39.20928841514501,1.2756107514846746,LFE_sm,12420.0
2820,2010-11-24 06:21:00.000,2010-11-24 09:51:00.000,-11.204863791518692,37.89918692930673,1.363586048036884,LFE_sm,12600.0
2821,2010-11-25 04:03:00.000,2010-11-25 07:45:00.000,-12.454920239276356,34.807161881434936,1.519485385214225,LFE_sm,13320.0
2822,2010-11-27 00:06:00.000,2010-11-27 04:33:00.000,-14.07735889000528,26.15711668129564,1.7238479561983455,LFE,16020.0
2823,2010-11-27 13:39:00.000,2010-11-27 15:35:59.000,-14.18375713820211,22.700820988846612,1.7333149828475525,LFE_sm,7019.0
2824,2010-12-01 07:26:59.000,2010-12-01 09:39:00.000,9.86833472104232,8.08340655517632,-1.2285214626594303,LFE,7921.0
2825,2010-12-10 17:50:59.000,2010-12-10 20:48:00.000,-3.3431055203413225,44.31988244073781,0.4050891401444205,LFE,10621.0
2826,2010-12-11 02:30:00.000,2010-12-11 08:36:00.000,-4.072345683143412,44.20810465612299,0.4957194835757431,LFE_sm,21960.0
2827,2010-12-12 15:57:00.000,2010-12-13 02:24:00.000,-7.121943892831922,42.74131349709641,0.8746010188479865,LFE,37620.0
2828,2010-12-21 16:30:00.000,2010-12-21 22:30:00.000,9.288450367422511,5.826840023613354,-1.2092856014949969,LFE,21600.0
